ID_REF,GSM313235,GSM313236,GSM313237,GSM313238,GSM313239,GSM313240,GSM313241,GSM313242,GSM313243,GSM313244,GSM313245,GSM313246,GSM313247,GSM313248,GSM313249,GSM313250,GSM313251,GSM313252,GSM313253,GSM313254,GSM313255,GSM313256,GSM313257,GSM313258,GSM313259,GSM313260,GSM313261,GSM313262
2851,8.12555,7.3264,7.56675,8.3822,7.17875,9.68955,7.91135,8.34455,7.84705,8.5139,7.13485,8.41145,7.06265,7.7327,7.02505,7.2132,8.6082,8.85395,7.4807,8.4798,7.9869,7.8004,9.51655,8.45145,8.27845,7.586,9.56275,7.31525
2855,8.0951,8.0331,8.17795,8.17125,8.0937,7.86115,8.17505,8.1016,8.09375,7.808,8.20735,7.77215,7.1545,8.06825,7.8901,7.84345,7.4945,7.5756,8.13835,8.014,8.0541,8.13575,7.73155,8.1795,8.03765,8.00685,7.78015,8.0851
2860,7.89515,7.923,7.9537,7.3994,8.0532,7.404,7.9376,8.00015,7.7577,7.493,8.05965,7.50145,7.3847,7.8342,7.71215,8.01295,7.33605,7.0691,7.8451,7.61625,7.54205,7.8717,7.34855,7.83905,7.24355,8.2272,7.3548,7.6328
2863,7.4241,7.316,7.63405,8.00665,7.62185,8.2717,7.62275,7.5695,7.92215,8.01235,7.40905,7.122,7.0696,7.55165,7.5182,6.79145,8.41085,8.47115,7.3274,8.0638,7.8968,7.70315,8.596,7.6897,8.173,7.31105,8.72235,7.4272
2866,8.52265,8.2872,8.1416,7.6386,7.9123,7.21,8.0702,8.38695,7.92065,7.7687,7.74125,8.81575,8.1283,8.43535,8.1162,8.81405,7.53775,7.18795,8.37425,7.7784,7.6413,8.28185,7.4107,8.22735,7.7948,8.28545,7.65035,7.95955
2871,9.30805,9.4303,9.6129,9.512,9.29565,8.75305,9.49245,9.51535,9.36515,9.3419,8.7723,9.69095,9.0801,9.373,9.3316,9.09935,9.12125,9.04015,9.23445,9.25195,9.2556,9.25805,9.01805,9.66865,9.09705,9.48705,9.1084,9.53815
2872,7.65465,7.63825,7.5718,8.07365,7.77635,8.59635,7.86145,8.08375,7.74595,7.84525,7.9615,7.89125,7.2771,7.71155,7.19465,7.0488,7.8576,7.9707,7.86495,8.1354,8.21995,7.84595,8.36675,7.9627,7.89145,7.8552,8.43595,7.7156
2873,9.2317,9.35405,9.3073,9.61995,9.2135,8.59775,9.15865,9.3143,9.3517,8.8102,9.3889,9.47575,9.24495,9.38705,9.5125,9.47055,9.1486,9.20955,9.38855,9.16785,9.22215,9.32435,8.4191,9.21065,9.1968,9.38165,8.72185,9.2288
2875,7.8341,7.8405,7.843,8.21245,7.9976,8.99225,8.01895,8.09075,7.88305,8.2594,8.00255,7.8877,7.6265,7.87905,7.6681,7.564,8.0563,8.14815,7.97285,8.75875,8.39885,8.1382,8.7474,8.0622,8.3275,7.96625,9.1097,7.7786
2876,12.098,12.0435,12.21,12.0325,11.468,11.426,11.88,11.9425,11.7485,12.072,10.6915,13.067,12.026,12.394,12.0675,12.571,11.9615,11.8005,11.926,12.2205,11.2615,12.1,11.8595,12.205,12.5365,11.9185,12.196,12.2695
2878,8.71,8.93955,9.00545,8.8096,8.3736,8.694,8.5876,8.51325,8.5612,9.0838,8.1337,9.04415,8.7144,8.9121,8.7372,9.21985,9.21345,8.7426,8.77135,8.97495,8.33385,8.60085,9.19455,8.5691,9.02425,8.92,9.1164,8.54855
2882,7.25105,7.06545,7.4017,8.0779,7.30455,8.642,7.57485,7.59595,7.66055,7.73175,7.6148,7.13705,7.0514,7.32575,7.005,7.1736,8.1479,8.09225,7.3509,7.80675,7.60655,7.65925,8.2623,6.87985,8.05095,7.2652,8.5824,7.0717
2889,8.26245,7.72075,8.42165,8.9333,8.15825,8.0724,7.97515,8.63695,8.34505,8.28185,8.53345,9.3594,8.0564,8.22895,8.17045,8.57575,8.604,8.57445,8.3005,8.10435,7.94295,8.82765,8.3054,8.5988,8.3675,7.80035,8.22065,8.95405
2890,8.10695,8.1148,8.0345,7.87355,8.16505,7.49755,8.00955,8.3738,8.21325,7.682,8.39,8.1675,8.0325,8.04765,8.2789,8.07125,7.68985,7.3923,8.3612,7.912,8.16005,8.08825,7.5968,8.06965,7.49105,7.96125,7.73745,8.16875
2891,6.50685,6.56745,6.81085,7.78545,6.572,8.9627,6.6025,7.09145,7.0496,7.4228,6.7329,7.0337,6.79355,6.73525,6.52815,7.0079,7.75845,7.88625,6.74705,7.99215,7.58605,7.3751,8.34975,7.08025,7.86555,6.558,8.8664,6.4208
2892,8.2175,8.19475,8.3629,8.27515,7.8169,7.5668,8.3722,8.30785,8.2673,8.00295,7.95605,8.17625,7.86125,8.242,8.1836,8.26725,7.95355,7.94505,8.20565,7.88485,7.69255,8.2992,7.82345,8.2278,7.3574,8.1427,7.6711,8.32175
2896,8.54105,8.61935,8.7836,8.6776,8.43465,8.25685,8.4845,8.49285,8.56195,8.1186,8.83,8.1948,8.38885,8.5209,8.81205,8.4962,7.9738,8.1371,8.79875,8.1771,8.70425,8.60775,8.2488,8.4571,8.1686,8.44,8.05105,8.6023
2901,9.29595,8.6247,8.93105,8.68395,8.7547,8.433,9.91695,9.3232,9.2822,8.38485,8.81725,9.38925,8.268,8.7045,8.18105,8.41595,8.0033,9.01455,8.56415,8.2272,8.57705,8.8253,8.6106,9.7697,7.253,9.17245,8.25105,9.11635
2902,6.8122,6.74975,6.6866,7.58035,6.7345,8.4956,6.8402,7.131,7.0425,7.46285,6.95375,7.07015,6.6927,6.81195,7.09455,7.135,7.74245,7.77595,6.92945,7.7367,7.50195,7.3772,8.14605,7.093,7.75995,6.7911,8.6613,6.71855
2906,9.4514,10.2035,9.53715,9.77705,11.451,10.5645,9.9866,11.6265,10.25,10.56,12.001,9.8677,10.2115,10.2335,10.2405,9.91715,10.1898,10.63,10.851,10.24945,10.2535,9.85975,9.20285,10.545,10.6525,9.3998,9.3409,9.64635
2908,7.1927,7.1431,7.13355,7.4882,7.1152,7.95835,7.13145,7.1022,7.3399,7.57235,7.25265,7.32395,7.1396,7.0906,7.0604,7.395,7.6701,7.89,7.15095,7.6122,7.3791,7.32665,7.8846,7.18995,7.48935,7.1644,8.23535,7.093
2909,7.14065,7.02015,6.9899,7.6478,7.07295,8.4195,7.19615,7.37335,7.51405,7.56135,7.2462,7.1465,7.2771,6.9207,7.26945,7.31755,7.8307,8.1311,6.9081,7.87305,7.53095,7.3687,8.38155,7.1639,7.8427,7.0534,8.6938,6.94545
2911,8.50415,8.9413,8.5114,8.01095,8.48295,7.92025,8.561,8.45335,8.6111,8.10885,8.9376,8.3579,8.7556,8.437,9.0014,8.3789,8.15045,8.04135,8.6083,8.43975,8.53815,8.3255,7.96055,8.733,8.6861,9.0859,8.1002,8.7655
2918,10.328,10.1715,10.3685,10.767,10.00145,10.0167,10.33,10.436,10.6635,9.8225,10.294,10.2525,10.5115,9.8437,10.5695,10.34515,10.7125,10.4765,10.251,10.117,10.0525,10.2505,9.88335,10.176,10.3205,10.1178,9.85235,10.424
2922,7.56175,7.60675,7.5729,7.4444,7.4085,7.83605,7.33745,7.4679,7.42035,7.91155,7.3369,7.71755,7.3601,7.60495,7.3723,7.87985,7.7198,7.2744,7.5413,7.903,7.48385,7.5146,8.0745,7.4869,7.75855,7.6123,7.9405,7.4044
2923,9.88505,9.5386,9.9191,9.35425,9.6165,9.42725,9.0842,9.3997,9.66145,9.39555,9.5681,9.5897,9.9279,10.06345,9.4456,9.86,9.8848,9.6545,9.7926,9.86585,9.8637,9.7311,9.6078,10.9915,10.5185,10.191,9.38965,11.1005
2927,6.78525,6.8289,6.74855,7.5417,6.9106,7.6966,7.14445,7.2481,7.1719,7.2408,6.95515,6.8846,7.06265,7.00225,7.04875,7.2761,7.3303,7.3628,7.04405,7.24345,7.28315,7.3113,7.6859,6.8954,7.5639,6.80175,7.7155,6.71855
2929,7.38955,7.4995,6.99005,7.78255,7.45205,9.19925,7.4959,7.5977,7.35625,7.83505,7.6173,7.4793,7.36965,7.39245,7.59615,7.4519,7.6352,7.87055,7.68965,8.5078,8.26325,7.8357,8.44215,7.5436,8.05055,7.1761,9.15225,7.2176
2930,6.74995,6.82045,6.81045,7.42025,6.6017,7.65035,6.7984,6.83255,6.8692,7.3214,6.68245,6.93195,6.77245,7.0049,7.05675,6.94055,7.67055,7.41175,6.948,7.20545,6.9711,6.97635,7.97805,6.8023,7.426,6.8247,7.72885,6.7444
2932,8.53235,8.7317,8.811,9.07115,8.97795,10.61,8.5978,8.93365,8.70945,9.508,8.57575,8.7331,9.01815,8.4969,9.09,8.67625,9.7201,9.36535,8.64225,9.90035,9.6672,8.84565,10.73145,8.7109,9.41785,9.087,10.59175,8.5255
2933,8.4172,8.0288,8.4148,8.9905,8.289,8.7216,8.40965,8.3483,8.69865,8.47045,8.0744,8.77285,8.4171,8.4123,8.5141,8.55485,8.8889,8.58155,8.2672,8.6713,8.4313,8.67205,8.86775,8.6155,8.5758,8.40745,8.9448,8.40135
2935,8.10155,8.08455,8.17445,8.34065,8.321,7.8058,8.1503,8.2345,8.3917,7.9226,8.17875,8.31965,8.27015,8.01545,8.44175,8.19015,7.95555,7.94605,8.1195,8.0478,8.36365,8.2121,8.10365,8.1063,8.14975,8.0878,7.8614,8.2439
2937,6.6811,6.82135,6.9875,7.8122,7.9777,8.9003,6.91155,7.13135,7.08305,7.8436,6.7474,7.1247,7.2956,6.73525,8.6099,7.21885,7.71435,7.81345,6.8476,8.01245,7.616,7.42275,8.54285,7.1457,8.06825,6.76685,8.76285,6.71855
2940,8.9481,9.19105,9.13145,8.9538,9.11645,8.06465,9.22275,9.31915,9.1989,8.7005,8.98335,9.05215,9.0286,8.9242,9.08155,8.8566,8.34865,8.8366,9.1347,8.49915,9.02185,8.86155,8.1483,8.9959,9.00975,9.0483,8.1989,9.0371
2948,6.7857,6.83125,7.0509,7.40995,6.93835,8.21875,6.8382,7.19415,7.16665,7.3587,7.0051,7.16005,7.01105,6.813,7.33345,7.2693,7.175,7.512,7.00945,7.50465,7.54995,7.2304,7.5255,7.2877,7.58435,6.8098,7.82,7.0003
2951,7.0572,6.9497,6.9403,7.6062,7.11305,7.91,7.0775,7.21565,7.29035,7.48075,7.1896,7.122,7.4385,6.74735,7.26945,7.28245,7.62655,7.7656,6.9915,7.38265,7.2815,7.24455,7.9859,7.07725,7.45165,7.09165,7.7671,6.98765
2953,9.98005,10.7275,10.9035,10.09015,11.1085,10.698,10.3755,11.8435,10.4015,11.742,10.9415,10.5665,9.8271,11.0255,10.153,10.3975,10.455,10.766,10.553,10.885,9.629,10.1465,10.1533,11.2685,11.268,9.38995,10.4215,10.1101
2954,7.00365,6.9146,6.8147,7.51305,7.0591,8.28815,6.93015,7.2357,7.162,7.4561,7.16855,7.21855,6.93885,6.9665,7.11805,7.08305,7.3418,7.7026,7.01425,7.6116,7.40245,7.25845,7.71735,7.1904,7.65255,6.73665,7.8807,6.77175
2960,6.89335,6.7686,6.9403,8.2958,7.04065,9.26715,7.14615,7.36815,7.4734,8.102,7.16075,7.08625,7.327,6.86795,7.33785,7.28245,8.4626,8.61025,7.13645,8.1189,7.71275,7.4336,9.0548,7.1075,8.1851,6.9073,9.1044,6.57605
2962,8.7933,9.0357,8.919,8.52265,8.56025,9.3309,9.60405,8.71875,8.66595,9.4078,8.49965,8.3553,8.63895,8.71805,8.7595,8.6252,8.26605,8.97485,8.91445,9.07655,8.6547,8.88415,8.728,8.722,8.7032,8.8202,8.5364,8.6455
2964,8.4291,8.6895,8.152,8.20045,8.55335,8.3915,9.06685,9.09565,8.51285,8.2982,8.921,7.99885,8.11635,8.6237,8.405,8.32855,7.90085,8.42635,8.5119,8.2007,8.0697,8.59205,8.2577,8.5294,8.3664,8.5483,8.0681,8.4548
2967,9.73455,9.8554,10.00655,10.1635,9.72365,9.92455,9.89115,9.7384,10.1375,9.83045,9.8238,9.41875,9.7759,9.41415,10.01965,9.87295,9.90405,10.0405,9.67355,9.88225,9.60025,9.7171,9.06025,9.70585,9.7255,9.57345,9.10755,9.6172
2970,7.4202,7.44985,7.5062,7.9333,7.45265,7.46145,7.44265,7.4256,7.6829,7.6456,7.4254,7.3712,7.30505,7.423,7.7533,7.2132,7.6764,7.94505,7.34145,7.35745,7.33105,7.3481,7.6785,7.2355,7.41495,7.4485,7.22695,7.54585
2972,8.618,8.5765,8.40425,8.7586,8.9128,9.35495,8.57205,8.78455,8.8261,8.777,9.4673,8.60615,8.57255,8.492,8.8068,8.48005,8.7019,8.95685,8.6919,8.8226,9.2011,8.66155,9.17985,8.4084,8.54565,8.33085,8.9611,8.50275
2973,8.63675,8.71025,8.68905,8.8955,8.9937,9.7869,8.4961,8.6846,8.6882,9.1865,8.86915,8.8001,8.7992,8.4942,8.9088,8.62755,8.99765,8.8041,8.66875,9.54595,9.5459,8.627,9.61465,8.7063,8.9148,8.70585,9.8078,8.5953
2974,6.6116,6.69015,6.81015,7.5237,6.6904,8.0023,6.72585,6.8992,6.9745,7.39805,6.76695,7.10415,6.64895,6.6309,7.3634,7.0093,7.46195,7.0187,6.7785,7.4871,7.14615,7.1417,7.6816,6.91385,7.6201,6.6808,8.0099,6.49805
2976,7.0671,7.11945,7.1846,8.35515,7.25355,8.8945,7.27975,7.33595,7.57375,8.12155,7.0284,7.1511,7.1545,7.02045,6.94165,6.86005,8.6128,8.7706,7.0637,7.9387,7.49455,7.14755,9.0008,7.11425,7.7686,7.03415,8.6376,7.1346
2977,7.51065,7.57585,7.84065,7.71805,7.7435,8.3249,7.5696,7.812,7.67945,8.10825,7.52725,7.6778,7.8937,7.6755,7.86305,7.44325,7.71525,7.7026,7.58395,8.09225,8.14835,7.58975,8.1331,7.74485,7.8088,7.57355,8.2607,7.69715
2978,10.74,10.349,10.283,10.7585,10.9295,10.7865,10.526,10.845,10.441,10.389,10.6075,10.7325,9.9559,10.447,10.0027,10.15685,10.0968,10.461,10.24435,10.4215,11.055,10.497,10.7315,10.787,9.70375,10.8005,10.789,10.3455
2979,8.33565,8.24855,8.38975,8.6701,8.23725,7.6486,8.2858,8.4106,8.63085,8.0122,8.34465,8.25275,7.91725,8.25165,8.3832,8.2327,8.47225,8.27135,8.2439,7.9317,7.9374,8.42225,7.9743,8.2838,8.2954,8.16235,7.75455,8.41215
2981,7.0741,6.92385,7.10695,8.0056,7.22745,8.31305,7.0842,7.2849,7.4051,7.77995,7.31775,7.3532,7.13505,6.9158,7.25595,7.0093,7.92685,8.00925,7.13265,7.78175,7.5699,7.33455,8.3386,7.19905,7.83935,7.06805,8.31805,6.97445
2983,9.46285,9.2739,9.44905,9.18425,9.6263,8.59825,9.3572,9.1628,9.36005,8.8006,9.69235,8.73535,9.5756,9.414,8.96565,9.4372,9.1217,9.1075,9.00205,8.7053,9.2998,9.2901,8.5499,9.1538,8.85905,8.77015,8.75435,8.64585
2984,9.99865,10.06895,10.15015,10.105,9.3803,9.1762,9.8653,10.1095,9.93155,9.9388,9.20355,9.8112,10.04345,9.9473,10.493,10.4155,10.4965,10.3405,9.91335,9.97775,9.341,10.08555,9.3165,9.99665,10.09685,9.8545,9.26985,9.6397
2986,7.74205,7.9271,7.93105,7.67975,7.58375,7.4378,7.66885,7.68055,7.7872,7.88925,7.4551,8.04885,7.76275,7.9591,7.98405,8.0222,7.89755,7.57375,7.7749,7.71905,7.52035,7.6701,7.7715,7.9447,7.85215,7.85645,7.5119,7.7318
2987,8.08535,8.2265,8.0276,7.6249,8.02165,7.83645,7.75585,8.07715,7.88135,7.9775,7.7142,8.10675,8.27675,8.24995,8.2118,8.19015,7.57335,7.19995,8.07805,8.148,8.04655,7.9603,7.8401,8.1065,8.03,8.1959,8.04745,7.9306
2988,8.53945,8.28315,8.20555,8.8604,8.38985,8.5243,8.1201,8.2299,8.0689,8.4098,8.32685,8.6483,8.2926,8.2223,8.39005,8.56975,8.46785,8.2924,8.61375,8.4756,8.537,8.34515,8.1772,8.2849,8.5786,7.9286,8.17625,8.06545
2990,8.5699,8.7233,8.5409,8.65865,8.7778,7.6865,8.68885,8.87505,8.73475,8.05005,8.75025,8.64345,8.4956,8.80065,8.73105,8.5351,8.11865,8.24425,8.51335,8.0912,8.7768,8.691,7.8212,8.52405,8.45625,8.7508,7.8269,8.6921
2993,10.212,10.203,10.20255,10.201,10.728,9.67155,9.86735,10.318,9.7976,10.4645,9.83865,10.8135,10.4682,10.0365,10.5205,10.1665,9.81085,9.4487,9.85325,10.4005,10.4295,9.92195,9.884,10.0497,10.3147,10.845,9.98965,9.96215
2995,6.51155,6.53565,6.93175,7.82885,6.6563,8.66055,6.6535,7.01595,6.95075,7.8391,6.6206,6.64145,6.8619,6.6488,6.68385,6.84715,7.66555,8.25485,6.74225,7.8686,7.38365,7.18115,8.656,7.00125,7.71555,6.558,8.44205,6.848
3001,7.7154,7.3456,7.6831,7.2952,7.61,7.18485,8.2944,7.82425,7.72015,7.29245,7.39115,7.91105,7.55005,7.39415,7.30525,6.92935,7.21,7.5487,7.3933,7.4011,7.43185,7.4601,7.41065,7.9089,7.2732,7.6425,7.0398,7.92335
3007,9.9284,9.8971,9.86875,9.86665,9.998,8.87585,10.02335,9.9517,9.738,9.56505,9.76105,10.038,9.9498,9.90985,10.0422,9.82345,9.79095,9.718,9.8063,9.46355,9.94855,9.7369,8.92955,9.7099,9.6047,9.89505,8.92695,9.86715
3009,9.28065,9.26735,9.39185,9.5145,8.8257,8.6968,9.5772,8.93905,9.05025,9.39875,8.10335,9.9369,9.38145,9.11085,9.2664,9.88095,9.1305,9.6131,9.11915,9.1336,8.5679,9.5734,9.29075,9.4963,9.45065,9.11825,9.01045,9.9443
3010,9.4251,8.89035,9.09115,9.60965,9.3773,8.5429,9.39045,9.44495,9.46945,8.87895,9.8804,9.38575,9.5416,9.0374,9.5743,9.3796,9.4736,9.6032,9.46195,8.74685,9.34665,9.471,8.67095,8.94005,9.14835,9.07315,8.36835,9.46785
3011,7.6929,7.56335,7.9341,6.88685,7.52375,6.7549,7.57535,7.51175,7.2273,7.463,7.2152,7.76935,7.2922,8.3214,7.64275,8.30675,7.0529,6.7154,7.6054,7.27735,7.19285,7.40865,7.02855,7.4433,6.94805,7.7599,6.63905,7.5933
3013,8.6769,9.3326,8.19555,7.9418,9.23075,7.8774,8.01805,8.99545,8.2635,8.2995,8.96535,8.05155,8.4138,8.48845,9.07155,9.18835,7.9516,8.83485,8.2554,8.90395,8.338,9.5995,8.88865,8.63085,8.86945,9.2111,7.4,8.40075
3022,8.9786,9.0629,8.90345,8.90335,9.08635,8.9151,9.00065,8.7338,8.8672,8.86605,9.5891,8.5139,8.9662,8.771,9.0869,8.9516,8.9564,8.9517,9.1852,8.73975,9.01835,9.2691,8.7645,8.82025,8.66605,8.9369,8.39915,8.8529
3026,7.66935,7.58485,7.797,8.8333,8.00615,9.50475,7.6845,7.9509,8.1965,8.7275,8.01635,8.0943,8.174,7.8013,7.7448,7.71405,9.09995,9.132,8.0396,8.60725,8.51385,8.0036,9.6977,7.84175,8.58325,7.7947,9.4214,7.68835
3032,9.37695,9.19025,9.29015,9.4956,9.57575,8.3813,9.3699,9.4882,9.41955,8.85945,9.5122,9.553,8.96515,9.3525,9.44325,9.37905,8.78135,9.31465,9.5331,8.74485,9.15675,9.5602,8.25735,9.30795,8.75385,9.52605,8.07485,9.35765
3037,10.20285,10.0181,10.17865,10.9025,9.81575,9.25585,9.8816,10.4035,10.2415,9.727,9.96005,10.3775,10.0566,10.09415,10.467,10.4855,10.21305,10.2335,10.504,10.02175,10.01975,10.2855,9.3666,10.18655,9.95105,10.2445,9.32555,10.2225
3038,8.55665,8.3247,8.39835,8.88195,8.72245,8.4403,8.6373,8.7655,8.53115,8.45005,8.7868,8.2781,7.9798,8.60975,8.094,8.53985,8.36635,8.50915,8.74505,8.49525,8.62235,9.05735,8.26625,8.72945,8.76425,8.54995,8.36775,8.5393
3042,6.44255,6.37975,6.47495,8.0133,6.41555,8.3668,6.80405,6.8875,6.9639,7.478,6.6747,6.6486,7.033,6.53755,6.7798,6.79145,7.62085,7.88105,6.60185,7.3473,7.06285,7.059,8.20135,6.99765,7.5981,6.40965,8.15775,6.25435
3048,11.2705,10.958,11.3825,11.583,10.9965,10.8425,11.258,11.573,11.4145,11.1205,11.304,11.909,11.5615,11.179,11.1915,11.4935,11.394,11.0375,11.5125,11.1125,11.2175,11.41,11.1515,11.3405,11.6395,11.2495,10.964,11.581
3049,9.4567,9.802,8.3772,8.42095,9.68535,10.7515,10.5485,11.016,8.71715,10.0765,10.4665,9.44065,8.35915,10.526,8.5193,9.0359,8.986,9.70505,9.88515,10.0922,9.7751,10.06565,10.036,10.677,8.1729,10.2325,10.4896,8.83525
3050,9.3772,9.033,8.09055,8.2796,9.0698,8.36325,9.47875,9.18365,9.85905,9.6185,9.54835,9.92585,9.6704,9.5177,8.8817,9.4223,9.0462,9.62815,9.9502,8.3385,8.7745,9.33255,8.4003,9.40915,9.1792,9.53535,8.3534,8.21675
3054,6.67765,6.73185,6.9573,7.55525,6.90835,8.0943,6.7984,7.07385,7.2483,7.42785,6.9879,7.122,6.56945,6.76725,6.81685,7.3981,7.94615,7.8535,6.82585,7.65725,7.26825,7.19075,7.99375,8.00865,7.72635,6.856,8.3869,6.47735
3057,7.943,7.94775,8.18445,8.05425,8.01855,7.23725,7.90205,8.0764,8.16685,7.54825,8.13265,7.9882,7.6503,7.8952,8.2171,7.91085,7.616,7.13565,8.08195,7.68285,7.94385,8.05805,7.40225,7.96045,7.70845,7.9589,7.4174,8.10205
3065,7.6536,7.62165,7.7565,8.0432,7.62635,7.5033,7.5573,7.50695,7.58205,7.6478,7.44675,7.77305,7.5105,7.5933,7.19465,7.6297,8.0026,7.7921,7.48145,7.63915,7.40695,7.60925,8.26105,7.49315,7.58385,7.51435,7.79215,7.42585
3067,7.75975,8.3208,7.63895,7.86015,8.2124,7.2901,8.05545,7.82855,8.12445,7.4627,8.1497,7.6499,7.70805,7.99855,7.6976,8.0495,7.77035,7.9439,8.09805,7.47,7.86525,7.7977,7.62405,7.79865,7.53365,7.7709,7.33705,7.90055
3071,8.7062,8.75415,8.6886,8.90725,8.8083,7.96085,8.904,8.87855,8.81695,8.47335,8.62525,8.7272,8.8715,8.65525,8.74585,8.72655,8.41365,8.2437,8.7764,8.20845,8.4063,8.83445,8.07075,8.74525,8.8448,8.8551,7.98125,8.5975
3075,7.83455,8.09285,7.92105,7.82585,8.1763,6.91525,7.84295,8.1926,8.3098,7.41205,8.3193,8.1005,8.08035,7.86805,8.3217,8.11015,7.9627,7.59465,8.1981,7.7111,7.7106,7.9406,7.45135,7.7824,7.9963,8.1613,7.0271,8.6271
3078,6.4863,6.47165,6.68525,7.37415,6.5376,7.47325,6.73885,6.8902,6.87765,7.0451,6.63105,6.68785,6.7018,6.5639,6.83955,6.94055,7.28435,7.31005,6.5355,7.11175,6.92505,6.9872,7.69455,6.6456,7.24535,6.61195,7.7424,6.5221
3087,8.3086,8.12715,8.22535,7.9347,8.41085,7.85255,8.32775,8.1423,8.2655,8.15535,8.1571,8.1271,8.02225,8.0606,8.5407,8.01015,8.65925,8.0249,8.25945,8.2295,8.46305,8.2746,8.09085,8.2129,7.99335,8.575,8.6223,8.32085
3092,7.64595,7.78005,7.91125,8.355,7.9267,8.51695,7.7494,7.77355,7.92845,7.9624,7.91355,7.93185,7.7944,7.60685,7.9724,7.6687,8.48425,8.05135,7.83945,8.3849,8.11605,7.7679,8.6427,7.73805,8.20485,7.5915,8.48335,7.9205
3093,8.55045,8.6157,8.88275,8.96185,8.74825,7.55205,8.5503,9.00725,8.95075,7.8631,9.02185,8.85855,8.9707,8.7446,8.87495,8.62965,8.0062,8.34325,9.1509,8.0153,8.9149,8.5522,7.76965,8.48515,8.2665,8.55215,7.86105,9.09295
3094,11.4065,11.4,11.42,10.7855,10.95295,10.7156,11.014,11.074,10.9715,11.246,10.1164,11.9005,11.1065,11.34,10.931,11.4595,10.643,10.714,11.259,11.298,10.6961,11.198,10.7135,11.499,11.593,11.3555,11.484,11.377
3096,7.0952,7.3003,7.0594,7.8716,7.3142,8.18535,7.36395,7.28835,7.55495,7.54355,7.2746,7.0875,7.26905,7.11395,7.33345,7.0079,7.6979,7.91275,7.25065,7.62325,7.45795,7.48075,8.2812,7.19385,7.6464,7.38585,7.9195,7.3754
3097,9.64475,9.76445,9.68195,9.9873,9.6593,9.688,10.0012,10.8345,9.6224,9.71845,9.8642,9.74555,9.49575,10.194,9.39345,9.87865,8.92695,9.6499,9.9769,9.86845,9.5264,9.8746,8.8523,10.1317,9.4719,9.5831,9.10515,9.5118
3104,7.4306,7.4628,7.56215,8.01095,7.50115,8.2166,7.53425,7.6419,7.7492,7.63375,7.67595,7.5439,6.93855,7.4325,7.476,6.9777,7.87535,7.62485,7.5863,7.7636,7.77035,7.58055,8.1206,7.4984,7.68325,7.5038,8.1186,7.54915
3106,7.9325,7.89395,7.75135,8.10615,7.938,8.7008,8.1947,8.20475,7.8963,7.9409,8.3008,7.7605,7.36965,7.76405,7.5444,7.73225,7.7115,8.20415,7.9188,8.161,8.01495,8.1997,8.5376,8.13815,8.2494,7.8081,8.4536,7.8502
3108,10.4685,11.0065,11.2815,11.0865,10.1802,10.6365,11.104,11.27,11.1575,11.021,10.1525,11.064,11.3015,10.7555,11.4545,11.335,11.421,11.3055,11.348,11.3425,10.3005,11.193,11.599,11.2505,11.42,10.594,10.8045,11.5645
3109,9.0446,8.9819,8.9811,8.79015,9.00505,8.2516,8.8822,8.74145,8.84015,8.6304,9.0884,8.54185,8.4592,8.55885,8.7789,8.77995,8.17805,8.56045,8.9495,8.3803,9.2491,8.9078,8.2705,8.87175,9.2512,9.04415,8.3824,9.06405
3112,7.97055,8.02085,8.0546,8.0779,8.0033,7.5573,8.1373,8.1757,8.3589,7.9806,8.07835,7.69145,7.8377,7.86865,7.91845,7.95795,8.38865,8.18895,8.06565,7.68375,7.66265,8.09205,7.98895,8.1179,7.859,7.84255,7.6923,8.04765
3113,6.97735,6.94355,7.1491,7.6576,7.0667,8.0638,7.1087,7.3456,7.05705,7.15905,7.0712,7.2109,6.93885,6.98495,6.83955,7.3389,7.38255,7.63865,7.10285,7.5548,7.31985,7.3818,7.97345,7.1305,7.48665,6.88355,7.9837,7.1021
3114,8.11945,8.1804,8.17,8.32505,8.3995,8.71245,8.4359,8.3221,8.35095,8.0794,8.01265,8.0404,8.1009,8.45635,7.90705,7.5868,8.36815,8.3415,7.88355,8.44765,8.47265,8.0171,8.8459,8.51585,8.29135,8.49275,8.9586,8.21075
3115,10.554,10.5525,10.577,10.53,11.0315,10.6445,10.0776,10.549,10.25695,10.6295,11.21,11.171,10.64,10.975,10.497,10.7565,10.546,10.3505,10.824,11.1165,11.522,10.426,9.7572,10.204,11.0705,10.105,11.136,10.532
3117,8.96245,9.1799,9.1983,9.7084,9.6853,10.13,9.23975,9.51095,9.59845,9.53835,9.7395,9.47475,9.5607,9.32025,9.50455,9.56255,9.60025,9.4318,9.3291,10.0554,10.0208,9.6598,10.16295,9.51565,9.85805,9.56575,10.3733,9.4094
3120,8.91825,8.94085,8.77945,8.7196,9.2507,8.4816,9.02195,9.05625,8.8391,8.89165,9.20425,8.86365,8.9812,8.93955,8.91755,9.04415,8.4177,8.6119,8.8726,8.56965,8.7708,8.7679,8.1118,8.8254,8.8586,9.0161,8.43005,8.79485
3123,11.65,11.4325,11.835,12.053,11.32,11.4555,11.36,11.5875,12.0545,10.748,11.4375,10.9915,10.207,11.0955,11.482,10.934,11.819,11.349,11.158,11.3275,11.3355,11.209,11.161,11.4725,10.4305,11.446,11.3635,11.106
