ID_REF,GSM18403,GSM18404,GSM18405,GSM18406,GSM18407,GSM18408,GSM18409,GSM18410,GSM18411,GSM18412
U15932_at,360.7,453.7,748.2,988.5,552.2,661.5,713.6,551.7,1123.5,1220.4
U16031_at,451.6,310.2,387.3,330.2,490.4,600.3,358.5,483.4,461.6,554.6
U16120_s_at,13.7,43.3,7.7,14.8,16.5,53.1,8.9,43.2,17.7,12
U16126_at,36,11.9,6.2,11.4,9.5,56.5,10.6,11.3,62.4,13.1
U16127_at,44.8,76.2,47.5,10.9,58.8,69.6,48.5,7.1,34.9,41.1
U16129_at,37,35.8,25.4,6.6,4.9,11.6,19.7,15.5,25.7,13.6
U16258_at,13.7,19.7,29.2,32.1,13.8,7,6,19.4,12.3,13.7
U16261_at,7,25.9,22.7,4.5,4.9,2.8,24.9,7.1,6.9,9.9
U16282_at,220.1,168.6,163.2,184,156.4,281.5,177,343.5,192.4,251.4
U16296_at,63.4,18.8,23.3,14.1,19.9,118.3,43.4,115.7,63.5,63
U16306_at,1213.4,2192.6,952,1563.5,2284.9,353.3,1119.8,999.5,238.2,861.7
U16307_at,61.7,50.7,74.8,38,50.5,62.2,44.1,98.4,27,57.1
U16660_at,1750.6,2670.6,1638.3,773.9,1840.8,1859.4,1403.3,1352.3,1432.1,1472.2
U16720_rna1_s_at,71,29.7,60.9,74,59.6,29.6,105.7,87.2,32.9,102
U16799_s_at,1448.9,1453,1574.4,1897.4,1480.5,2181.1,1483.1,2391.4,1250.8,1277.7
U16811_s_at,112.6,99.1,97.1,81.3,90.7,105.6,31.6,74.8,91.7,131.9
U16812_s_at,118.4,94.8,98.1,65.7,134.7,169.7,170.9,169.5,149,133.7
U16861_at,25.9,21.9,35.6,44.5,33.2,41.4,79,31.1,53.1,14.1
U16954_at,68.3,40.5,125,116,62.3,74.2,253.8,148,71.9,110.7
U16997_at,138.6,49.5,115.9,152.2,66.9,128.2,55.5,134.9,130.6,35
U17032_at,53.4,51.9,19.8,34.4,52.8,69.5,56.5,135.1,61.5,2.4
U17033_at,13.2,24.6,10.9,2.2,2.8,3.5,5,17.9,1.6,21.3
U17034_at,22.7,5.9,13.3,17.1,6.2,1.5,7.5,27.8,4.2,38.7
U17077_at,2036.2,832.3,1292.9,900.5,1374.3,1418.1,1606,1533.4,1519.5,1894
U17163_at,176.9,127.1,74.6,91.4,121.7,172.2,84.9,178.6,113.2,174.1
U17195_at,43.5,48.6,62.2,81.7,71.1,148,123.1,252.7,108.1,105.3
U17280_at,5.9,11.1,13.3,5.8,4.8,14.8,10.8,10.6,9.4,34.6
U17327_at,160.6,162.5,139.1,166.6,118,280.3,283.8,203.9,162.8,187.3
U17418_at,240.6,425.6,262.1,135.8,296.3,68.2,137.4,61.9,151.6,169.4
U17566_at,292.1,329.4,441.6,263.7,403.7,500,348.9,334.9,459,522.8
U17579_rna1_at,0,0,0,0,0,0,0,0,0,0
U17714_at,249.4,185.4,209.2,239.2,242,257.9,254,323.9,236.7,148.6
U17743_s_at,100.6,90.8,51.3,47.4,94.1,111.8,127.5,150.4,94.8,107.5
U17760_rna1_at,552.7,300.3,507.5,382.7,696.7,646.3,535.4,458.5,616.7,797
U17838_at,232.7,286.7,262.3,225.4,308.2,262.6,246,162,265.3,270.8
U17886_at,807.7,1026.1,442.8,759.4,624.9,278.3,443.5,427.1,454.9,430.8
U17894_at,0,0,0,0,0,0,0,0,0,0
U17969_at,185.4,222.8,161.1,112.8,102.5,168.1,201.7,170.9,109.3,99.5
U17977_at,14,17.4,14.7,10.9,9.9,17.9,19.6,12.6,24.5,35.7
U17989_at,164.2,103.4,151.7,155.2,126.5,180.6,236.3,243.4,171.3,148.7
U18004_at,3.9,5.5,1,1.7,1.7,4.5,4.3,7.6,2.5,5.2
U18009_at,1799.2,909.8,1677.6,856.8,1423.6,1299.9,1402.5,1093.4,2006.4,861.4
U18018_at,177.3,53.7,124.9,59,201,256.5,95.2,150.8,108.4,254.9
U18062_at,469.3,344.2,625.8,496.7,668.2,674.9,480,693.9,617.2,727.7
U18088_s_at,17.3,17.1,24,25.1,85.4,92.9,86.7,92.5,106.4,190.8
U18235_at,43.7,33,20.2,26.7,25.8,46.3,39.9,27.1,40.3,53.8
U18237_at,26.7,10.9,15.7,22.7,14.4,43.7,40.8,21.6,56,42.8
U18242_at,485.1,272,664.4,394.4,505,351.3,318.6,304.5,463.5,298.8
U18244_at,60.6,32.7,44.3,72.7,74.1,50.8,58.2,62.9,35.7,33
U18259_at,88.9,31.3,56.8,79.2,60.2,262.8,148.3,101.7,136.7,12.5
U18271_cds1_at,0,0,0,0,0,0,0,0,0,0
U18271_cds3_s_at,79.2,99.2,77,75,76.8,191.6,99.5,156.9,126.3,37
U18288_at,32.4,17.3,15.8,30.3,13.3,32,15.3,86.9,15.4,12.1
U18291_at,489.3,413.9,621.1,651.4,633.2,689.7,469.5,598.5,550.5,325.4
U18297_s_at,8.7,7,5.4,4.1,5.5,6.7,8.9,5.5,7.7,9.5
U18300_at,334.6,187.5,344.1,222.7,373.7,461,288,290.5,449.9,265.8
U18321_at,356.9,475.1,365,513.1,379.7,291.7,255,325.3,266.8,250.2
U18383_s_at,86.5,59.6,79.8,82.1,102.2,96.1,81.6,95.9,70.7,131
U18422_at,0,0,0,0,0,0,0,0,0,0
U18467_at,17.2,19,18.8,15.2,23.6,25.4,38.2,47.5,43,17.3
U18543_at,89.6,113.4,81.7,117.2,112.6,157.3,145.4,167.8,91.7,63.8
U18548_at,174.5,153.9,294.7,248.3,123.1,327.5,395.3,196.8,241.3,268.6
U18549_at,25.9,35.8,38.5,32.3,20.9,44.5,51.1,31.7,15.8,17.4
U18550_at,16,40.6,17.3,22.6,15.1,21.7,18.1,19.1,23.7,26.5
U18671_rna1_at,167.7,174.4,117.9,133.2,146.6,598.4,216.1,344,171.4,219.6
U18914_at,0,0,0,0,0,0,0,0,0,0
U18919_at,418.1,409.2,338.2,511.3,366.3,321.2,326.1,344.8,337.1,231.9
U18932_at,923,611.4,629.1,274.9,623,946.7,478.3,719,402.1,693.1
U18934_at,230.8,267.8,331.2,460.3,207.7,195.3,273.2,193.2,215.4,271.7
U18937_at,285.2,209.9,236.7,278.9,229.9,298.8,260.7,279.9,170.6,189
U18985_at,6.8,1.3,1.7,7.4,2.3,8.4,5.4,17.7,9.2,6.2
U18991_at,3.2,6.9,2.8,0.8,1.2,7.6,2.1,2,17,8.2
U19107_rna1_at,0,0,0,0,0,0,0,0,0,0
U19142_at,37.4,30.8,30.7,37.9,31.3,56,43.5,80.7,48.4,67.3
U19147_s_at,15.9,2.6,14.3,5.7,5.2,6.6,2.6,14.8,6.7,6.5
U19180_at,29,3.7,18.4,4.7,6.9,7.6,20,5.8,9.7,47.4
U19247_rna1_s_at,1062.9,1360.4,1285.5,1771.5,1279.9,1057.1,1421.3,1003.9,1135.7,935.8
U19251_s_at,0,0,0,0,0,0,0,0,0,0
U19252_s_at,166.1,147.5,141.5,106.1,146.5,180.9,312.9,194,109.3,162.7
U19261_at,282.9,303.3,275.8,201.3,237.8,352.2,323.1,315.9,287.9,229.4
U19345_at,166.5,85.3,92.4,75.9,156,87.7,67.5,82.7,80,75.4
U19487_at,51.3,56,35.2,56.3,44.2,34.3,57.3,108.8,36.2,39.2
U19495_s_at,249.1,292.8,294.9,221.9,155.8,313.6,333.7,393.4,147.8,1028.2
U19517_at,6.4,10.6,10.8,9.4,9.7,6,11.3,10.5,8.6,12.8
U19523_at,156.2,90.1,116.8,179.5,190.2,257.4,242.4,160.9,165.3,318.6
U19557_s_at,43.7,14.3,52.2,295.8,33.8,121.9,25.8,236.3,54.6,41.1
U19713_s_at,430,544.1,320.4,306.4,664.5,528.3,410,318.4,379,271.5
U19718_at,419.3,285.7,510.9,373.3,463.7,408.3,243.2,257.7,291.7,487.6
U19765_at,41.3,47,21.4,17.7,25.1,22.7,83.6,34,24,6.2
U19796_at,970.8,650.6,1043.6,822.6,552.9,851.4,883.4,811.8,826.8,826.4
U19878_at,5.3,28.4,17.2,30.4,17,17.5,4.1,22.5,22.8,16.8
U19906_at,0,0,0,0,0,0,0,0,0,0
U19948_at,31.3,56.8,70.2,25.3,30.4,72.1,16.5,98.9,23.7,28.8
U19977_at,125.6,165.4,123.7,123.3,141.6,175.1,136.7,161.8,130.5,101.5
U20158_at,348.7,415.7,241.7,408.5,754.1,787.1,660.5,446.9,531.2,582.5
U20230_at,31.2,23.8,35.9,38.9,27.2,36.7,27,36.5,44,26.3
U20240_at,225.1,223.3,191.6,585.5,267,182.8,173.8,214.7,122,168.8
U20285_at,1050.1,1184.5,1080.4,1160.8,957.9,1129.8,1249.2,1012.4,1235,873.1
U20325_at,35.6,45.6,31.8,33.9,29.6,54,50.8,37.7,47.7,24.6
U20350_at,398.1,63.2,61,89.4,837.8,607.2,268.5,166.3,613.4,246.2
U20362_at,111.8,79.4,114.9,204.7,95.2,171.1,139.4,262.8,111.6,109.8
U20391_rna6_at,4067.5,1864.6,3175.3,2893.2,3389.6,4903.3,2885.5,3089.4,3318.2,3743.3
U20428_at,63,71.2,167.3,188.7,130.5,182.6,169,242.7,137.8,147.4
U20499_at,453.7,462.4,570.5,386.6,696.4,641.3,521,405.7,513.5,533.9
U20530_at,67.8,69.6,93.1,113.9,69,21.6,67.5,73.6,69.5,18.3
U20536_s_at,117.5,86.3,99.6,72.5,158.8,61.5,88.5,117.3,47.9,110.7
U20582_at,165.3,178.4,212,207.1,176.9,218.7,251.8,227.9,225.3,197
U20647_at,472.3,383.7,472.4,422.4,381.1,457.9,640.1,514.6,486.6,441.5
U20648_at,13.1,14.8,11.1,18.6,35.2,22.2,43.2,35.7,39.8,5.3
U20657_at,475.9,433.5,344.6,420.7,445,727.9,504.9,461.2,556.1,369.6
U20734_s_at,867.9,751.7,1483.3,561,1812.6,1912.7,1899,1569,2953.5,4739.3
U20758_rna1_at,53.6,83.4,13.6,135.4,25.6,40.3,80.1,55.4,51.2,133.1
U20759_s_at,27.4,3.5,7.9,5.7,6.9,3.8,9.6,3.6,5,9.8
U20760_at,85,25.9,53.6,41.4,17.7,24.1,112.5,111.4,28.4,36.9
U20816_s_at,22.1,11.6,9.3,11.5,79.2,55.8,46.6,104.9,196.7,218.2
U20860_at,50.9,16,10,15.8,7.8,1.2,54.3,89.6,25.9,5
U20908_at,321.9,145.1,201.2,215.8,197.2,331.8,246.3,322.7,365.6,130.8
U20938_at,537.1,517.5,526.1,519.3,333.5,488.9,258.5,531.3,518.2,321
U20979_at,190.3,214.7,297.6,147.5,125,212,230.2,186.1,159.8,117.3
U20980_at,10.9,10.8,8.2,9.3,6,8.4,7.3,10.9,8.4,10.7
U20998_at,1591.8,1404.1,1542.7,1544.9,1476.5,1283.4,1103.4,1317.2,1527.3,1104.1
U21049_at,234.3,800.9,165.9,464,179.1,175,206.2,162.9,257.6,266.9
U21051_rna1_at,212.6,324.8,234.4,395.3,190.1,96.2,159,249.4,175.9,275.1
U21090_at,509,872.8,445.7,866,461.4,281.7,210.2,238.4,283.4,335.7
U21128_at,922.1,662,1042.9,505,732.3,1443,1230.6,1556.5,379.7,1029.8
U21551_at,41.4,137.7,85.1,106.3,84.4,73.9,102.7,68.7,121.1,50.2
U21556_at,14.6,57.6,16.7,17.4,31.8,11.3,50,8.2,9.1,14.7
U21689_at,0,0,0,0,0,0,0,0,0,0
U21858_at,334,312,472.5,407.2,394.1,204,273.5,132.2,279.4,180.1
U21931_at,4382.1,2905.4,4576.7,2878.1,6709.3,4906.9,4520,2770.4,7500.8,4368.4
U21936_at,50.9,51,24.9,41,31.7,46.9,55.8,18.9,7,78.9
U21943_at,4.6,18,16.9,14.2,16.4,27.8,3.2,21.5,20.8,42.6
U22028_at,0,0,0,0,0,0,0,0,0,0
U22028_r_at,61.6,48.5,44.6,18.2,75.9,80.3,18.3,15,140.5,12.5
U22029_f_at,108,45.1,226,151.7,66,159.7,179.6,157.5,81.4,98
U22055_at,1789.3,2882.1,2238.7,2742,1742.5,1932.2,1967.1,1366.4,1668.2,1671.8
U22178_s_at,29.6,27.1,38.9,293.7,4.9,239.2,116,379.2,33.3,91.3
U22233_at,43.6,23.7,31.2,34.3,25,57.5,37.9,37.1,2.4,57.6
U22314_s_at,10.5,31.7,10.8,11.1,6.5,9.2,5.6,43.3,9.5,5.9
U22322_s_at,21.3,7.7,2,3.8,2.7,4.9,40.3,26.2,17.1,20.5
U22376_cds2_s_at,51,35.3,89.1,126.1,139,147.7,120.3,288.2,121.5,20.2
U22377_at,109,143.3,105.4,131.3,140.4,178.5,191.3,176.1,294.2,159.6
U22398_at,382.6,167.5,442.2,184.1,394.7,679.4,497.3,378.3,177.1,495.9
U22431_s_at,257.2,297,446,353.1,237.1,216.8,451.9,402.9,224.3,447.7
U22526_at,470.9,453.3,177.2,291.7,371,479.5,305.9,366.6,377.1,310.7
U22662_at,467.9,317.6,348.3,249.3,561.7,644.4,374.8,289.9,497.4,402.4
U22680_at,9,25.3,4.7,9.2,5.2,10.7,8,8.4,10.9,8.1
U22815_at,53.1,52,47.3,54.7,59.8,28.6,31.1,40.4,45.1,20.6
U22816_at,59,52.2,34.7,36.5,33.7,46,105.6,75.6,46,135.4
U22897_at,630.4,595.2,877.8,797.1,626.7,740.4,512.7,767.4,650.4,383.5
U22961_s_at,28.8,45,63.1,57.1,60.7,57.6,72.6,87,46.8,76.1
U22963_at,164.3,149,136.5,142.9,163.7,248.6,152.9,212.3,182.8,130
U22970_rna1_s_at,377.9,84.1,348.1,243.4,272.3,526.5,437.5,452.7,324.8,118.6
U23028_at,333.7,349.6,319,365.3,369.2,351.6,352.4,353.5,293.4,283.7
U23070_at,332.8,147.1,187.4,178.4,257.4,259,154.6,233.2,236.9,149.6
U23143_at,305.8,260.5,437.3,402.7,214.4,433.6,482.6,491.7,406.1,257.8
U23430_s_at,162.3,206.1,156.9,98.7,39.3,248.2,255.3,156,135.6,82
U23435_s_at,183,122.8,215.6,141.3,146.9,305.2,185.6,342.7,230.9,169.5
U23736_s_at,37.6,11.2,7.4,6.4,38.7,25.8,35.8,10.5,17.8,48.3
U23752_at,7.5,3.2,4.8,5.4,1.9,3.3,6.3,3.3,3.7,8.5
U23803_at,494.7,331.8,308.1,326.4,385.7,375.2,427.6,529.3,446.8,252.5
U23850_s_at,285.7,158.1,220.1,186.3,264.6,321.1,250.9,410.3,257.8,175.6
U23852_s_at,362.4,236.3,130.8,197.7,275,828.1,331.3,223.1,371.2,260.7
U23942_at,355.5,349.4,87.8,299.1,207.6,261.3,240.7,424.7,336.3,297.9
U23946_at,541.1,427.4,356.1,328.7,711.6,844.2,764.8,797.3,382.5,631
U24056_s_at,91.8,156.5,159.6,176.3,147.4,142.9,32.6,228.2,155.6,172.7
U24105_at,2187.6,2881.7,1988,1832.7,2691.1,2513.1,2709.8,2788.5,1891.7,1551.3
U24152_at,212.4,188.3,184.2,222,233.7,386.6,262.2,343.4,234.5,247.8
U24153_at,4.4,13.5,15.1,10.2,8.7,19.5,10.1,7.2,13.7,23.6
U24166_at,1625.9,1692.7,1660.9,1685.5,1563,1614.1,2242.9,2380.5,1413,1649.9
U24169_at,423.3,879,750.8,1146.1,650,428.8,571,329.9,339.9,263.8
U24183_s_at,415.5,507.1,297.6,212.3,331,312.3,184,295.2,310.1,263.5
U24186_at,23.1,64.2,58.4,64.1,86.2,54.5,61.8,65,31.1,66.9
U24266_at,342.1,329.3,432.3,363.9,304.5,294.3,216.6,260.9,287.8,256.1
U24389_s_at,295.7,252.4,162.1,195.3,308.6,393.7,389.5,645,170.1,549.1
U24488_s_at,1173.9,705.7,1074.7,483.4,1677.1,1457.3,1715.3,1462.5,1241.9,3816
U24576_at,470.8,205.1,541.7,424.6,437.4,280.9,190.7,350.9,207.5,195.5
U24577_at,12.7,50.7,13.7,169.5,84.8,50.9,37.2,3.9,12.5,5.3
U24683_at,0,0,0,0,0,0,0,0,0,0
U24685_at,79.2,88.3,98.5,249.8,189.1,413.4,795,1049.3,99,84.5
U24704_at,769.7,872.9,765.4,917.3,624.1,548.8,495.3,453.2,592.1,511.8
U25029_at,90.7,61.5,85.9,90.2,175.7,84.1,97.4,103.9,174.7,58.7
U25034_s_at,111.3,245.7,129.6,102.4,88.6,140.1,145.9,133.1,111.8,169.6
U25041_at,0,0,0,0,0,0,0,0,0,0
U25128_at,37,38,34,29.5,24.7,44.5,61.9,50.6,34.4,64
U25138_at,733.5,502.7,581.9,968.8,517.5,816.2,821.3,851,708.1,600
U25165_at,521.3,472.1,374.1,546.8,431.6,444.7,201.7,378.8,547.6,415
U25182_at,428.3,518.2,413.3,665,224.2,330.1,284.1,388,306.1,307.4
U25265_at,231.6,210.2,210.6,175.5,230.1,311,293,280.4,199.5,253.4
U25433_at,9.6,39.3,4.6,5.8,16.4,26.1,6.5,9.8,8.2,35.9
U25435_at,427.4,241.8,419,379.9,356.5,674.8,416.3,559.4,442.3,377.4
U25750_at,136.5,141.5,186.3,148.7,157.9,357.7,340.1,226.3,232.2,226.6
U25771_at,46.4,23.9,14.7,15.4,5.9,8,67.4,42.3,9.9,16
U25789_at,5595.2,6882.4,6166.6,6679.3,4870.2,3652.2,3066.4,3478,4887.6,3678
U25801_at,23.4,19.7,12.7,82.6,46.8,106.2,29.4,52.1,77.5,46
U25826_at,27.4,40.7,28.3,26.1,36,51.9,93.6,24.2,27.2,97.8
U25849_at,443.9,378.5,453.5,508.1,459.1,599,385.6,564,458.3,372.8
U25956_at,744.8,839.4,616.6,472.3,1063,1169,992.6,762.5,1046.4,1054.4
U25975_at,129.1,132.9,134.2,158,168.6,267.1,168.6,384.9,197.6,93.8
U25988_at,76.3,59.3,61,57.5,46,23.5,90.4,39.8,60.9,58.4
U25997_at,61.3,89.6,5.6,20.1,31.1,85.2,325.7,241.1,115.1,287.5
U26032_at,176.5,105.5,127.4,122.5,154.9,147.6,253,276,98,72.4
U26173_s_at,472.7,662.6,864.5,599.9,703.6,515.1,1172.8,1048.9,503.6,1115.3
U26174_at,106.5,48.6,4.3,18,112.7,191.6,51,92,23.7,8.2
U26266_s_at,533.1,475.9,430.4,452.8,419.6,561.5,483.9,485.2,471.9,443.8
U26312_s_at,277.3,270.6,153.1,210.9,164.2,197.2,162.1,284.1,157.5,173.4
U26398_at,56.6,34.3,13.3,71,56.1,111.6,107.7,19.1,54,60.1
U26403_at,8.7,23.9,23.1,24.2,33.6,25.8,11,48.4,14.2,21.3
U26424_at,173.2,157.2,299.7,254,241,172.8,175.3,238.4,273.1,181.4
U26591_at,40.1,180.3,81.6,139.2,163,151,245.2,95.6,224.9,121.9
U26648_at,419.2,413.9,465,464.9,577.9,495.2,579.6,484,521.2,609.4
U26710_at,303.3,209,640.5,340.5,407.3,504.3,387.8,325.2,287.4,273.4
U26712_at,5.2,11.6,9.3,17.1,4.3,3.9,17.7,8.4,4.2,24.5
U26726_at,76,548.8,87.7,264.6,38.1,83.2,82.7,75.6,80.5,188.3
U26727_at,27.2,16.2,28.3,123.3,23.8,95.7,29.7,23,73.9,115.9
U26914_at,91.4,91.8,88.5,91.5,105,176.2,173.9,148.6,106.7,82.3
U27109_at,57,97.5,214.6,72.8,39.7,71.6,70.3,98.2,26.5,56.7
U27185_at,208.7,630.4,649.1,967.3,139.8,226.9,171.3,185.8,221,377.5
U27193_at,262.4,192.9,394.7,260.9,353.5,312.2,495,228.1,637.7,764.6
U27325_s_at,226,345.6,344.4,309.8,340.2,651.2,646.2,504.5,498.8,391.4
U27326_s_at,104.4,210.8,93.6,289.6,76.4,43.4,82.9,134.7,16.8,93.7
U27330_at,28.5,56.7,171.4,102.4,130.3,191.6,243.1,139.5,174.5,169.2
U27333_at,255,270.8,384.8,309.7,285.2,270.4,313,226.3,241.8,307.5
U27333_s_at,0,0,0,0,0,0,0,0,0,0
U27459_at,84.6,56.6,59,59.4,56.5,142.3,124,97.9,55.6,93.4
U27460_at,153.2,130.6,185.4,141.3,104.4,109.5,146.6,137,87.6,101.8
U27516_s_at,10.8,6.1,5.7,5.6,39.7,26.7,19.8,35.8,5.5,8.7
U27655_at,755.2,472.1,550,496.4,751,653.7,600.8,481.5,574.3,658.2
U27699_at,33.4,41.6,49,33.9,35,178.9,54.1,114.3,121.4,36.1
U27768_at,7.1,6.9,4.1,6.1,8,26.6,17.4,57.2,10.1,7.6
U27831_at,39.3,104.3,48.6,48.8,82.3,119.9,68.5,76.2,20.8,15.3
U28014_at,696.8,696,681.8,595,634.7,632.1,633.6,393.5,510.8,626.5
U28015_at,27,4.4,9.2,22.5,24.8,14.4,23.5,20.6,1.8,37.8
U28042_at,104.2,150.9,141.3,325.1,144.4,176.2,183.1,274.1,180.3,158
U28043_at,14.3,18.4,14.1,19,11.8,19.4,51.4,22.5,24.3,34.6
U28049_at,738,286.2,510.6,271.8,657.8,445.4,387.2,384.8,470,411.2
U28055_at,0,0,0,0,0,0,0,0,0,0
U28131_at,27.9,36.5,37.3,44.8,37.6,225.4,160.1,158,113.8,123.8
U28150_at,31.8,24.9,51.4,85.9,14,90.8,100.1,128.7,44.9,12.9
U28249_at,175.9,64.5,64.4,87.4,77.8,191.3,57.2,103.3,41.4,148.6
U28251_cds2_at,11.2,6.8,8.7,14.2,20.2,9.5,10,7.5,11.6,9.5
U28281_at,253.6,132,116.6,166.9,205.8,293.1,337.5,154.4,400.2,179.9
U28368_at,340.8,276.4,348.6,364.7,396.5,601.3,392.9,414.3,513.6,202.5
U28369_at,907.3,514.3,755.1,405.5,880.8,516.3,619.9,539.6,813.5,870.5
U28386_at,222.3,184.8,170.2,273.3,225.8,253.8,257.3,302.8,206.6,159
U28413_at,35.8,88.2,34.6,53.6,75.5,74.3,156.6,92.2,53.5,80.3
U28488_s_at,257.9,451.4,208.1,228.7,456.9,255.5,170.2,145.2,188.9,118.4
U28686_at,604.9,491.4,902.7,1078.4,468.8,348.6,398.1,289.5,475.2,671.3
U28687_at,94.9,81.9,127.2,86.7,89.4,153.8,191.1,173.7,102.7,146.8
U28727_at,10.5,16.6,11.3,11.9,10,17.5,29.4,12.3,12.8,26.4
U28749_s_at,21,41.2,13.9,30.2,8.6,19.6,34.7,7.5,3.3,46.2
U28758_s_at,33,53.7,60.1,49.6,50.7,43.8,32.6,68.3,33.9,68.1
U28811_at,1409.7,826.1,1123.1,837.5,1104,1280.9,1071.5,1302.3,1171.5,464.7
U28831_at,252.5,222.8,684.6,360.6,444.7,367.4,239.3,485.7,559.5,67.5
U28833_at,114.9,98.1,201,189.7,145.6,127.7,149.7,191.4,215.1,269.1
U28963_at,777.5,787.4,713.4,820.9,853.7,766.6,931,733.8,805.1,776.4
U29091_at,2229.4,838.1,933.9,545.7,1293.5,1606.1,1295.7,1526.8,1838.6,1535.9
U29171_at,921.8,1250.9,969.5,1486.3,1000,1209.3,2232.5,1505.4,1424,1620.6
U29175_at,704.3,721.4,1480.2,1120.3,746.1,494.8,334,575.3,973.1,657.1
U29195_at,5,42.9,51.7,63.1,6.6,5.6,18.6,8.2,9.6,96.8
U29343_at,54.6,84.6,11.3,48.5,35.5,72.7,45.2,59.2,11.3,6.4
U29463_s_at,411.2,218.4,249,283.1,293.3,406.7,541.7,323.7,306.6,224.7
U29589_at,42.7,17.3,30.3,8.4,28,75.9,25.3,34.8,83.3,29
U29607_at,266.7,194.8,263.9,500.3,198.6,549.4,328.6,365.7,737.1,460.9
U29615_at,111.5,167.6,219.6,1061.5,674.6,528,1316.3,196.6,328.2,189.2
U29656_at,803.2,575.4,559.4,448.6,896.2,825.9,690.6,765.4,637.1,776.2
U29680_at,214.6,546.4,194.5,393.8,381.1,233.5,363.4,199.5,339.7,242.6
U29700_at,36.4,57,52,47.3,15.7,59.3,70.8,48,98.4,78.6
U29725_at,152,293.7,202.4,312.1,301.8,220.8,277,249.4,207.9,293.7
U29943_s_at,5.3,17.3,7.5,5.9,19.7,6.8,12.2,2.7,11.6,10.4
U29953_rna1_at,1555,2001.7,2479.9,2063.2,1167.2,1425.6,1158,2236,718.1,2828.6
U30185_at,8.6,9.2,7,11.1,14.8,23.6,12.7,16.5,10.8,15.1
U30245_at,2.2,7.1,1,2.6,13.9,2.5,15,1,1,31
U30246_at,110.1,62.5,47.9,58.3,46.4,40.7,34.7,63.2,23.4,55
U30255_at,776.2,1427.5,413.1,777.9,821.9,691.2,879.1,791.4,834.7,476.3
U30313_at,77.3,136.8,115.5,49.6,61.7,34.1,156.6,36.5,79.3,101.8
U30521_at,417.2,138.7,235.6,158.5,565.9,663.4,720.8,685.9,435,357.5
U30610_at,124.3,97.1,16.3,94.2,204.4,164.9,192.9,122.9,81.3,65.7
U30825_at,1135.7,1142.3,935.7,1064.6,1067.9,1130.1,1146.1,1161.2,1080.4,828.3
U30827_s_at,982.3,789.8,1013.5,722.2,1147.7,1481.5,943.8,1261.2,1346.8,1927
U30828_at,12.3,7.8,8,9.9,26.7,65,12.1,199.1,23.6,14.2
U30872_at,39.1,42.5,33.3,23.9,20.9,49.5,104.2,100.8,39.7,13.3
U30888_at,702.3,627,782.6,899.1,509.2,619.5,803,869.7,590.5,432
U30894_at,570.9,613.1,590.8,543.8,810.6,577.2,510.7,390.9,520.8,586.9
U30930_at,21.4,50.7,67.5,32.2,50.1,74.9,101,106.8,55.3,87
U30998_at,95,69.4,113.7,121.1,120.2,103.3,157.2,84.4,168.6,76.6
U30999_at,1966.5,1550.6,2504,1799.9,1759.8,2076.5,1404.9,2026,1563.4,1056.9
U31099_at,34,62.4,16.7,57.5,45.5,41.8,60.2,32.9,115.4,12.7
U31116_at,37.1,40.8,36.4,41,4.8,27.1,72.7,13.2,4.7,11.1
U31120_rna1_at,129,171.6,146.5,141.3,145.2,120.8,168,33.2,65.2,192
U31176_at,224.4,178.3,285.1,309.9,228.3,280.5,271.5,343.1,221.8,320.5
U31201_cds1_at,0,0,0,0,0,0,0,0,0,0
U31201_cds2_s_at,127.7,98,192.3,175,157.4,206.5,143.1,195.1,234.8,269.6
U31215_s_at,10.7,5.4,6,2.9,4.8,9.5,20.8,9,5.9,3.8
U31216_s_at,25.1,26,30.5,22.3,22.9,29.2,33.8,32.4,22.4,33.3
U31248_at,121.9,109.3,113.4,72.7,157.1,212.4,100.7,117.5,64.5,50.1
U31342_at,1337.1,1198.8,1113.7,959.6,1285.8,1597.3,1463.9,1344.6,1788.1,1769.5
U31382_at,65.7,54.8,90.9,62.3,51.3,89.2,97.1,107.1,110.7,30.6
U31383_at,1083.5,1452.9,1057.1,1334,1551.3,1116.3,996.7,1146.7,1298.7,1173.7
U31384_at,1056.8,601.8,993.2,625.8,757,677.5,563,471.2,1035.6,1355.3
U31449_at,16.4,4.8,28.1,29,12.5,50.8,20.3,41.2,36.5,4.1
U31501_at,541.7,619.9,569.7,439,672.3,522,558.7,599.1,549,482.9
U31556_at,152.8,241.1,214.3,307,231,259.1,179.3,343.4,170.4,112.2
U31628_at,348.3,430.3,263.2,279.7,354.7,298.7,368.3,308.2,301.4,505.5
U31799_at,0,0,0,0,0,0,0,0,0,0
U31814_at,321.5,322.4,372.2,390.9,303,382.6,295,424.2,392.8,352.1
U31875_at,65.1,34,64.2,65,107.6,181.3,139.6,120,136.5,106.8
U31903_s_at,344,396.8,403,301,400.9,473.3,463.3,395.2,418.2,404.7
U31929_s_at,23.9,56,42.9,67.9,54.1,65.2,36.4,58.3,42.1,17.4
U31930_at,278.2,216.5,332.3,252.5,328.1,467.5,304.9,317.6,368.6,396.8
U31973_s_at,2.3,3.5,2.1,2.3,1.3,23.1,20.1,1.8,4.1,2.2
U31986_at,94.6,67.7,59.2,86.6,38.9,102,108.9,110.2,99.1,145.8
U32114_at,2432.6,1151.9,2337.2,1884.3,1944.8,2262.5,1513.7,1899.2,2011,2280.3
