ID_REF,GSM313263,GSM313264,GSM313265,GSM313266,GSM313267,GSM313268,GSM313269,GSM313270,GSM313271,GSM313272,GSM313273,GSM313274,GSM313275,GSM313276,GSM313277,GSM313278,GSM313279,GSM313280,GSM313281,GSM313282,GSM313283,GSM313284,GSM313285,GSM313286,GSM313287,GSM313288,GSM313289,GSM313290,GSM313291,GSM313292,GSM313293,GSM313294,GSM313295,GSM313296,GSM313297
20148,9.4251,9.7737,9.59835,11.451,10.0086,9.9172,10.06125,9.7426,10.7835,9.97135,10.3345,11.057,9.8897,9.68445,9.668,10.0113,9.5723,9.9699,11.335,9.38845,9.4936,8.61375,9.71725,9.65355,9.8542,12.013,8.98445,10.0766,9.6801,10.2815,10.3389,10.2526,9.7142,10.602,10.2414
20155,8.95135,9.3833,9.70235,7.93485,8.41525,7.6171,8.78275,8.1788,8.62735,7.9866,8.30415,7.9302,7.75835,8.20615,9.38765,9.13385,8.5715,8.0724,8.4478,7.8117,7.7685,10.8525,9.11835,7.8073,8.8647,7.84295,9.17155,7.863,9.6238,8.25865,8.29165,8.2124,8.1595,8.23165,7.78445
20162,12.0165,12.8755,13.0765,11.9475,12.3645,12.0055,11.953,12.7255,13.6715,12.5205,13.165,11.471,12.9145,11.8315,13.597,12.3455,12.8805,12.4795,12.1155,13.206,12.0615,11.755,12.613,13.6585,12.156,12.604,13.5885,12.4695,12.525,13.4525,12.391,11.886,11.678,12.858,11.928
20168,6.66485,7.1456,7.31325,7.79795,7.94685,7.73795,7.56735,7.16415,7.1535,7.2766,7.40585,7.755,7.7397,8.1344,6.97605,7.6413,7.5214,7.4622,7.4658,6.99965,8.29245,6.62225,7.332,7.8849,7.2496,7.72625,7.37365,8.41735,6.8387,7.5574,7.53835,7.45405,7.35815,7.50545,7.6735
20169,7.6954,7.83435,7.56185,7.7865,7.882,7.5852,7.25,7.434,7.86645,7.3006,8.1613,7.38105,7.58835,7.304,7.97745,7.89065,7.354,7.4327,7.23285,7.57655,7.67145,7.2362,7.3534,7.54275,7.28395,7.38875,7.0255,7.5731,6.9185,7.4041,7.6589,7.573,7.73675,8.50425,7.5258
20173,8.56115,8.65695,8.41155,8.70845,8.8151,8.64535,8.57505,8.51675,9.5801,8.22745,9.302,8.60525,8.6898,8.42805,9.3512,9.23145,8.71755,8.6528,8.5608,8.7726,8.46955,7.88585,8.37975,8.5159,8.3796,8.385,8.57045,8.45025,7.76375,8.5435,8.67065,8.73225,8.95185,9.5936,8.88465
20174,7.36835,7.52675,7.755,6.8876,7.04555,6.9247,7.2578,7.47035,7.24575,7.2149,6.81545,7.0579,7.0976,7.21345,7.65785,7.2723,7.4253,7.26545,7.3423,7.1564,6.8533,8.4968,7.87875,6.83755,7.6654,7.05925,7.82635,7.10655,8.00955,6.8672,7.17345,7.111,6.9236,6.92225,6.8837
20183,7.1519,7.3001,7.8622,6.8994,7.05005,6.73215,7.1743,7.5287,7.0805,7.51685,6.92415,7.0765,6.9939,7.0852,7.4911,7.074,7.4179,7.49755,7.6587,7.03235,6.909,8.3955,8.05695,6.7398,7.6061,7.05925,8.6361,6.88385,8.44205,7.28845,7.00775,6.965,6.9205,6.85785,7.03595
20184,9.00795,9.66805,8.03615,9.4198,9.1998,8.42925,9.6305,8.23915,8.8049,8.9195,8.7176,9.837,8.4552,9.2974,9.29705,9.3191,8.38835,8.3357,9.5779,8.595,8.5925,9.1858,7.99605,9.8924,10.0483,9.43955,8.0607,10.0173,7.7831,9.5553,9.76935,9.2278,8.73395,9.07505,9.2503
20185,9.1074,11.114,10.0583,10.2211,10.8195,9.64795,11.3475,10.3345,9.9249,11.0945,9.798,10.9645,10.609,10.886,10.2543,10.472,10.5095,11.5175,10.8915,11.3465,10.582,9.6728,10.026,10.2145,10.858,11.914,10.486,11.3965,10.429,10.24725,10.4375,10.859,10.7055,9.93215,10.8295
20188,7.4317,7.2884,7.0618,7.9665,7.84945,8.1857,7.15685,7.8131,8.1285,7.79325,8.0146,8.34865,8.29875,7.6476,7.1299,7.1866,7.464,8.0975,7.7258,7.50495,7.46305,6.6144,7.3671,7.89895,7.0665,7.81605,7.0838,7.8064,6.61675,7.5896,8.11895,7.41425,8.2646,7.8922,8.73675
20192,7.51915,8.11605,6.90905,7.95245,8.4259,8.39675,7.9068,7.68525,8.0117,8.0768,8.0222,8.2253,7.7445,8.5661,7.40835,7.623,8.54465,8.66615,8.33965,7.74715,8.07115,6.8936,7.7081,8.8765,7.74015,8.1167,7.03655,8.4178,6.96705,8.00425,8.6183,7.5514,8.5987,8.2011,7.79325
20194,7.97795,7.53905,7.88605,8.26075,8.0044,8.21325,7.7263,8.2586,7.7633,8.1273,9.0638,8.2123,8.59705,8.31195,8.7445,7.9406,7.97525,7.7621,7.76825,8.1796,8.1516,7.5914,7.8038,8.2041,7.6781,8.16405,7.62545,8.29815,7.76525,7.95845,8.2238,7.8564,8.3709,8.1294,8.26045
20195,11.527,10.0418,10.9575,10.2081,9.9149,10.342,10.268,10.5965,9.90905,10.5305,10.556,10.06425,11.2435,10.665,11.221,10.9985,10.14685,10.21625,10.7725,10.8155,11.438,11.377,10.219,10.1486,10.86,10.452,11.1145,10.539,11.038,10.3655,11.304,10.65,10.3135,9.9373,10.76
20200,9.1009,8.53625,8.3558,9.36715,8.8428,9.8116,8.4283,8.53705,10.03035,8.93395,8.78465,9.2291,9.47095,8.5123,8.0248,8.27205,9.5338,8.43105,9.3113,8.96345,8.7022,7.1718,7.76785,9.1119,8.3393,8.38485,9.33175,9.0049,7.94215,8.77225,8.68375,8.57005,8.888,8.93175,8.8498
20209,7.1952,7.48935,8.35555,7.04785,7.4842,7.3673,7.6865,7.97545,7.4787,7.8711,7.0757,7.4323,7.3852,7.49955,7.2504,7.2402,7.69335,7.2165,7.7394,7.4521,7.23695,7.93025,7.50585,7.04025,7.6157,7.37525,7.92205,7.3893,8.3261,7.4871,7.19495,7.39195,7.29765,7.2425,7.13875
20210,9.5101,9.64025,10.2117,8.89205,9.0307,8.6066,10.4575,9.0206,9.63375,9.64105,9.2904,9.4617,8.4174,9.5689,9.79145,9.56545,9.20615,9.3661,9.7353,9.319,10.0715,11.283,9.8258,9.4156,9.6945,9.1019,10.31545,9.6392,10.4376,9.52945,9.3753,9.97545,9.0386,8.73185,8.9709
20215,8.3307,8.2528,8.78255,8.84995,8.62445,8.59695,8.3208,9.2852,9.281,8.95235,9.1774,9.26475,8.9877,8.8935,8.06125,8.8599,8.38335,9.13525,9.3527,8.63085,8.70815,7.37335,8.59285,9.01195,9.3456,9.2414,9.129,8.7143,8.60655,8.8308,8.8383,8.7223,9.12505,9.42535,9.13285
20218,10.8405,10.763,11.112,10.00425,10.6675,10.31585,9.908,10.9695,10.787,10.1763,11.1245,10.28225,10.654,10.3088,11.2935,10.6305,9.83805,10.1461,10.7205,10.2208,9.847,10.4487,9.90835,10.4995,10.36555,10.12635,11.1005,10.2222,10.9765,10.512,10.3305,10.34945,10.1432,10.931,10.6425
20228,7.2467,7.27865,8.02475,6.18605,6.66615,6.49175,6.99165,7.4943,7.23045,7.29725,6.67235,6.766,6.72245,6.87235,7.2851,7.10205,7.3231,7.22465,7.80525,6.9414,6.53795,8.54175,7.41675,6.86205,7.62955,6.9256,7.667,6.6722,8.4453,7.0944,7.22135,6.97865,6.69745,6.61315,6.46145
20229,7.6898,7.97795,8.0746,7.88375,8.3534,8.0571,8.36095,8.0223,9.4351,8.3247,9.02175,7.92475,8.35305,8.19215,8.05085,8.4619,8.0432,7.92655,8.53815,8.03335,8.02305,7.185,7.5849,9.33675,7.75325,8.18145,7.57275,8.57625,7.50905,8.35485,8.359,8.54085,8.6666,8.80425,8.2761
20231,11.9115,11.62,11.136,11.593,11.5505,10.59395,11.736,10.951,10.904,12.3245,11.3335,11.8315,11.3105,12.802,11.254,12.0165,12.001,11.529,12.9025,12.3375,12.243,12.606,12.605,11.227,12.786,11.829,12.495,12.053,12.044,12.3335,12.2775,12.5685,11.4885,11.2115,11.8665
20233,8.2163,7.70055,7.28215,8.56895,7.91805,8.1843,8.52695,7.9396,8.6094,7.9716,7.86025,7.4295,8.6322,7.44015,7.6726,7.5281,7.6811,7.80535,8.61915,8.13795,7.83345,7.06815,7.4559,8.09895,8.21815,8.04795,7.6566,8.0114,7.0064,8.50075,8.52285,8.5681,7.753,8.6816,7.54245
20238,8.6627,8.73685,8.82825,7.63435,7.6425,7.44655,8.22455,8.09165,8.0538,8.032,7.76205,7.7593,7.63075,8.01115,8.6594,8.3689,8.2734,7.44795,8.1795,7.97925,7.80195,9.68245,8.11935,7.9777,8.6881,7.40485,8.393,7.7469,9.1146,7.90715,8.36855,8.007,7.50455,7.454,7.5165
20239,8.22375,8.22105,8.1916,8.25275,8.60285,8.8066,8.0099,8.4403,8.2991,8.68115,8.7105,8.54335,8.3804,8.51675,8.17195,8.015,8.62475,8.3662,8.4113,8.8937,8.74595,7.41385,7.784,8.98725,8.79345,8.2623,7.9942,8.5386,8.99865,8.3777,8.69885,8.4837,8.6161,8.2502,8.75185
20242,8.10205,8.8425,8.4554,8.72485,8.68855,8.90715,8.2895,8.8466,9.20725,8.5223,9.39445,8.465,8.74715,8.37595,8.5721,8.65035,8.5903,8.6459,8.82865,8.75125,8.23165,7.1058,8.39,8.6442,8.54745,8.6773,7.87275,8.48025,7.80815,8.7295,8.7029,8.20565,8.83095,9.5516,9.23025
20243,8.789,9.42175,9.4637,9.52175,9.5058,9.7251,9.1342,9.67375,9.8526,9.7138,10.27,9.4208,10.0498,9.55775,9.28695,9.6858,9.06245,9.47575,9.99635,9.7678,9.31775,7.4956,9.23465,9.63065,9.3064,9.58015,9.4912,10.1211,9.1655,9.8134,9.7522,9.13915,9.9065,10.1048,10.11945
20250,8.1787,8.09765,8.52505,7.0027,7.2587,6.65055,7.7428,7.7112,7.6974,7.7049,6.69495,7.26405,7.0186,7.4819,7.99805,7.67095,7.68605,7.5511,8.1934,7.14295,6.909,9.95195,7.77325,7.1695,8.396,7.1046,8.17595,7.17795,9.19695,7.23245,7.7107,7.44645,7.3499,6.9464,6.68955
20259,7.27195,7.78495,7.65885,7.682,7.85685,7.8002,7.39355,7.5885,8.2157,7.4261,8.085,7.27795,7.96645,7.2986,7.6063,7.95685,7.21205,7.9848,7.4954,7.86245,7.37755,6.8182,7.3954,7.76255,7.2867,7.54015,7.0979,7.703,7.0209,7.6345,8.0983,7.5804,7.72655,8.33655,7.7278
20265,7.495,7.28935,7.35855,7.89975,7.78945,7.75525,7.5303,7.3094,7.2542,7.6941,7.8138,7.75895,8.00145,7.8816,7.6117,7.5613,7.3967,8.1485,7.7518,7.88075,8.22125,6.85845,7.29115,7.8404,7.569,8.32675,7.1375,8.1192,7.36835,7.6508,8.0783,7.92145,8.1546,7.5202,8.15005
20271,8.32605,8.02095,7.77,7.21615,7.6719,7.56805,7.77105,7.5443,7.21405,7.3567,7.39875,7.2541,7.5335,7.6399,8.01405,7.6567,7.91815,7.3054,7.2742,7.4379,7.7102,8.8518,7.9026,7.32375,7.90235,7.48215,7.7989,7.4109,8.03565,7.49415,7.69125,7.67425,7.3312,7.2881,7.42725
20274,10.5845,9.1466,9.23515,9.5494,10.36,10.5925,10.2104,9.91605,10.0406,10.1698,10.903,9.84825,9.91855,9.39915,10.18925,9.84895,10.188,10.6405,10.4265,9.4838,10.0307,10.3257,10.09785,10.19865,10.272,11.147,10.428,9.95535,10.098,9.6877,9.91995,10.9955,10.419,10.2103,11.4365
20276,7.9573,7.8173,7.6566,7.058,7.23675,6.9247,7.32295,7.27515,7.06585,7.1213,7.0967,7.06745,7.0082,7.3781,7.75715,7.505,7.6792,7.2449,7.76945,7.05825,7.0281,8.2966,7.4643,7.1629,7.812,7.1614,7.69155,7.09165,7.5795,7.0089,7.4336,7.21795,7.22805,7.0984,7.73095
20280,8.9874,8.14095,8.3188,8.78805,9.5365,9.1337,8.06695,9.30195,8.4902,9.33125,8.7019,9.15485,8.9498,8.9759,8.0034,8.90115,8.48965,8.46175,8.477,7.85465,9.4265,8.3189,9.83875,8.72365,9.65865,9.62315,7.574,8.9358,8.3972,8.3062,9.1362,7.7661,8.63365,9.1326,8.46385
20281,7.89295,7.74985,7.85755,6.547,6.97435,6.44675,7.45265,7.44995,6.99185,7.26045,6.70585,6.87925,6.7218,7.0363,7.9169,7.3408,7.406,6.86125,7.3913,6.85025,6.69535,9.2456,7.6551,6.90935,7.89215,7.01775,7.80185,6.85125,8.30595,7.11915,7.3604,7.0657,6.86535,6.7045,6.6687
20284,9.72365,9.94975,10.4544,8.81085,9.03745,9.2716,9.5349,9.20225,8.98985,9.26415,8.94,9.6486,9.24785,9.3466,10.138,8.98815,9.7669,8.9939,9.8085,8.87005,9.2834,11.3195,10.1748,8.9833,9.47915,8.8451,10.34965,9.3684,10.893,9.0243,9.67885,9.04835,8.95105,8.50855,9.4622
20292,9.1961,8.30615,7.70175,9.326,8.83325,8.84805,8.7701,8.9532,8.03915,8.4476,8.7412,8.46415,8.41625,8.478,9.0343,8.9847,8.71225,8.20155,8.6617,8.57305,8.8381,9.15735,8.17225,9.09905,8.50905,8.40555,7.7491,8.52225,7.99995,8.75305,9.0172,9.3385,8.5692,8.8514,9.22655
20294,9.47775,8.489,8.4455,7.84545,9.3439,9.0958,9.50605,9.0189,8.78765,9.17965,8.07695,8.436,9.0691,9.0451,8.1508,8.97145,9.43365,8.70335,8.76475,8.9564,9.17715,8.4174,9.403,9.00615,8.9657,8.9024,8.66585,9.2614,8.48555,9.57085,8.97855,8.9451,8.40135,8.7428,9.05525
20296,7.70005,7.38325,7.43955,8.1851,7.42295,8.3954,7.9645,7.96875,7.14455,7.85555,7.79425,8.54255,7.72505,7.76705,7.9261,7.2825,7.5378,8.11025,8.16485,7.50495,7.06285,7.84335,7.3347,8.7086,7.2064,7.8919,7.7835,7.9341,7.2735,7.90835,8.91265,7.81045,8.73895,7.588,8.3029
20302,11.42,10.76,8.41545,8.01825,9.26135,9.61855,9.69125,11.1915,10.5095,9.8738,12.9425,8.98555,11.608,9.3174,13.293,11.392,11.6805,11.695,9.5689,7.6842,10.9775,8.4857,10.613,10.28205,11.3825,10.115,7.7359,10.3285,11.2685,9.6481,11.895,8.98215,10.3575,9.9176,9.9432
20303,8.16285,7.8111,8.9412,8.9872,8.66335,9.19025,8.7852,8.50935,7.8408,8.16135,8.5214,8.6861,8.583,8.1351,8.0005,9.1072,9.27805,8.8142,8.00735,8.50695,8.69765,8.16775,7.84255,8.39295,8.2177,8.66985,8.6041,8.2102,8.0302,8.13775,8.9682,9.0319,8.7712,8.5788,8.93355
20308,7.2877,8.4479,7.81055,6.82795,8.21805,8.0586,7.6651,7.6244,7.2201,7.8308,7.96505,7.1802,7.87835,7.4881,7.96795,8.62475,8.45635,8.49725,7.67635,7.14545,7.5307,7.5006,7.7266,7.0421,7.389,8.22165,7.8159,8.86705,7.8665,7.7076,7.99965,7.89875,7.78375,7.78495,7.55745
20310,10.0406,7.9197,7.9587,7.8385,8.24905,9.3089,9.57805,8.9712,8.6604,7.8893,7.70145,8.05795,8.82215,8.2183,8.31635,8.6608,9.60645,9.58645,8.31205,8.90325,9.34385,7.9315,8.02805,9.01885,8.5282,8.4831,7.40005,8.75075,7.3719,7.7973,8.74185,8.16435,8.4249,8.7006,7.84915
20312,13.0425,10.6025,9.8057,10.556,10.447,10.719,10.5475,11.439,13.4375,10.838,11.0805,10.0839,11.4025,9.85965,11.5175,11.022,13.652,10.665,10.5305,10.10965,12.396,9.7029,11.484,11.3305,10.521,10.0395,10.5915,9.6336,11.187,10.712,10.697,10.0191,10.5055,11.552,10.3325
20315,7.2143,7.48965,7.5363,7.77235,7.65235,8.5697,7.5092,7.8498,7.3881,7.508,7.9282,7.62425,8.0595,7.67625,7.4948,7.6827,7.5474,7.694,7.4241,7.8777,8.15895,6.76185,7.2681,8.3651,7.30035,8.00965,7.21815,8.1146,7.12355,7.498,8.3229,7.65605,7.8746,7.73015,8.0557
20317,7.87665,7.8441,8.2352,7.0382,7.29215,6.92935,7.78095,7.63275,7.3946,7.4648,6.81545,7.31295,7.1277,7.5618,8.06535,7.66195,7.58965,7.0107,7.7862,7.08835,7.2866,8.4859,8.0308,7.0118,8.05475,7.23565,8.0628,7.31205,8.5249,7.59175,7.56055,7.57135,7.25555,6.9464,7.3118
20318,8.23355,7.7407,7.176,7.3866,7.53045,7.5012,7.97325,7.4446,7.33265,7.39875,7.4199,7.6936,7.699,7.46995,7.89175,7.7916,7.71665,7.7501,7.4486,8.17875,7.8108,8.09005,7.70685,7.5728,8.1148,7.86235,7.3443,7.29605,7.34845,7.20945,7.6216,7.4943,7.53335,7.10465,7.4691
20320,7.93595,7.9097,7.6065,7.4757,7.32305,6.9834,7.87345,7.3071,7.3355,7.40715,7.1657,7.499,7.03605,7.84205,7.68895,7.6906,7.69335,7.60765,7.55785,7.49965,7.53465,8.4042,8.04855,6.9533,7.9616,7.8081,7.802,7.5144,7.92065,7.5328,7.41795,7.7042,7.50455,7.3138,7.54875
20322,7.8732,8.3107,9.2983,7.62135,7.52635,7.24065,8.32705,8.18065,7.81905,8.2343,7.2423,7.7629,7.64535,7.6488,7.9383,7.907,8.0128,7.6566,8.31655,7.5874,7.31395,9.65555,9.19575,7.71195,8.30535,7.64075,9.34055,7.458,9.604,7.72605,7.63035,7.8135,7.71085,7.30975,7.71895
20323,8.0514,8.187,8.4638,9.372,8.3981,8.68485,8.8848,8.3703,8.8684,8.65535,8.8232,8.8519,8.5287,9.05765,9.6191,9.47005,8.6042,7.5292,7.3944,9.16185,8.89945,8.17345,7.7907,9.2313,8.7119,7.86,8.07395,8.9022,7.2457,9.00195,9.3143,8.9359,7.42785,9.1431,7.77465
20324,8.3172,8.7093,8.13425,8.6128,8.58195,8.9372,8.1451,8.45005,8.84715,8.42405,9.35905,8.63645,8.52905,8.59525,8.8282,8.831,7.8998,8.94495,8.37365,8.2458,8.21505,7.2987,8.05975,8.5794,8.49335,8.6399,7.8792,8.2432,7.6089,8.48355,8.63665,8.41145,9.1865,9.60315,8.4453
20326,8.3247,8.0561,7.4684,8.20635,7.7315,7.59365,8.1786,7.50225,7.74625,7.85075,8.00775,7.91135,7.8963,8.56415,8.84885,8.06285,8.01665,7.7267,7.7057,7.90605,7.7123,8.48315,7.58675,8.0957,8.2836,8.08755,7.1599,7.975,7.2717,7.5178,8.23095,7.95155,8.0582,8.05525,7.81545
20327,8.15465,8.2258,7.59715,8.8503,8.8308,8.8844,7.75785,8.5309,8.3238,8.50095,7.9052,9.18895,9.16205,8.7942,7.41745,8.6312,8.2991,7.948,7.30075,8.93405,8.5801,6.6267,7.5802,8.442,7.8724,8.58045,7.39015,8.7582,7.70615,8.728,8.7634,8.61065,8.2954,8.32275,8.4923
20336,8.99065,8.9168,9.1888,7.3309,7.7125,7.1603,8.45985,8.25655,8.1188,8.0028,7.51355,7.54645,7.3357,7.81605,8.848,8.2294,8.3125,7.8781,8.49365,7.49185,7.29635,10.556,8.6277,7.4951,9.02975,7.5517,9.02595,7.4255,9.6245,7.45335,7.98705,7.88875,7.6501,7.32945,7.33835
20341,9.989,7.7886,7.82645,8.50235,8.4818,9.3589,8.52715,8.10425,8.5923,9.24715,7.99165,8.4341,9.22685,7.79705,7.86185,8.13755,10.6005,8.59045,8.7761,8.4928,8.5347,7.50315,7.8727,7.5268,7.21815,8.32285,9.8332,8.20545,8.00165,8.25685,7.4483,8.4301,8.71755,8.74005,8.47555
20346,8.2101,7.8707,7.4804,8.17755,8.1237,8.2252,7.9146,8.19025,7.7296,8.164,8.0788,7.9787,8.30585,8.3045,8.5934,7.9293,8.0583,7.6906,7.7411,7.91925,8.20065,7.2619,7.47845,8.53615,7.3805,8.29935,8.08415,7.95895,7.27455,7.93125,8.0178,7.90645,7.49265,7.98905,7.7016
20350,9.0635,8.553,8.7533,8.6601,9.32945,9.7754,9.51185,9.9462,9.6966,9.33045,9.30525,9.9653,9.5775,9.32935,9.0954,9.0455,9.4235,9.43375,9.5116,8.94155,9.0227,7.99275,8.9014,9.1083,9.8269,9.9053,9.5425,10.758,8.692,9.30875,9.9981,9.5144,9.6284,9.2289,9.2138
20362,7.49945,7.2802,8.33925,8.94645,8.1438,9.01705,8.1397,8.51075,8.3359,8.80175,8.94795,8.12355,9.20345,8.11345,8.95335,8.4072,8.0295,7.36275,7.12515,8.7124,8.78725,7.33605,7.74745,8.63,7.66255,7.57215,7.80235,7.9078,7.15945,8.5702,8.43635,7.5058,7.31715,8.70575,7.7675
20364,7.43745,7.87095,7.75455,8.15065,8.371,8.11415,8.0584,7.59765,8.65035,7.73105,8.7883,8.33925,8.182,8.2091,7.9691,8.00765,7.67735,8.01735,7.9403,8.1403,8.0924,6.9729,8.1836,8.18245,7.84035,8.27055,7.36475,8.2962,7.62305,8.3872,8.147,8.23285,8.37395,8.8619,8.1812
20374,8.84725,8.86195,8.9639,8.7568,8.66025,8.12895,9.2299,8.55,9.04145,8.64855,8.6901,8.9247,8.79915,8.69525,8.96925,9.23425,8.48855,8.79675,8.61025,8.7558,8.2859,9.77735,8.79275,8.35625,9.1305,8.6733,9.04125,8.85035,9.0463,9.1208,8.97555,8.97685,8.66325,8.5652,8.59625
20376,7.0957,8.017,8.13305,6.6311,7.1484,6.9168,7.27245,7.78765,7.1728,7.5748,7.2037,7.17555,7.305,6.94205,7.2401,7.1978,7.6885,7.27185,7.8106,7.40255,6.9055,8.33585,8.18,6.8608,7.73655,7.2774,8.4111,6.78115,8.58735,7.5678,7.6655,7.8379,6.99985,6.96995,7.03595
20380,8.98195,8.7431,8.874,9.0412,10.3345,9.5211,9.4899,8.81335,8.6455,9.37585,9.23645,9.54795,8.8146,9.6422,9.0992,8.96895,9.9573,10.07125,9.42215,8.6772,9.7074,7.97825,7.9399,9.152,8.7486,10.7145,9.4664,10.05345,8.69695,8.7981,9.0885,9.57455,10.235,8.8597,10.27
20381,8.98395,8.9023,9.61795,7.69885,8.0655,7.80505,8.78725,8.66325,8.163,8.75375,7.9996,8.0595,7.7034,8.3671,9.11715,8.4986,8.43585,8.15,8.6934,7.99055,8.87795,11.0395,9.42405,8.01815,8.9693,7.97825,9.6622,8.18,9.95875,8.40285,8.2079,8.26505,7.9987,7.6077,7.9199
20385,8.0148,8.18045,9.47305,6.9217,7.48085,6.82015,8.00485,8.0729,7.59015,8.0961,6.9792,7.3107,7.04435,7.3218,8.2391,7.6676,7.8211,7.6106,8.45695,7.2933,6.9644,10.2409,9.03855,7.0118,8.6355,7.25595,9.52995,7.1375,9.96875,7.524,7.60125,7.3841,7.3718,7.0059,6.9024
20389,9.53095,9.33785,8.61715,10.0897,9.6872,9.7327,9.9009,9.6482,10.0207,9.0952,9.7367,9.6663,9.59785,9.517,9.1049,9.73465,8.4958,9.5285,9.6029,9.47455,9.6642,8.81365,9.25295,9.40645,9.93305,9.63745,9.1364,9.2848,8.62555,9.2739,9.4834,9.4702,9.9762,10.2874,9.2191
20394,7.70555,7.685,7.95155,7.32845,7.3182,7.30575,7.5202,7.6047,7.43645,7.42935,7.34005,7.25725,7.4821,7.51035,7.69225,7.4845,7.6705,7.4622,7.5131,7.2712,7.1692,8.48725,8.03305,7.3029,7.66855,7.29765,7.77465,7.4978,8.0287,7.3598,7.49835,7.26275,7.10035,7.4028,7.45675
20395,8.0048,7.95635,8.6782,6.95325,7.1802,6.97555,7.78465,7.79475,7.43265,7.61745,7.04995,7.17285,6.9695,7.36685,8.0818,7.52825,7.7931,7.39265,7.95885,7.2083,6.93475,9.6807,8.5777,7.07785,8.258,7.38345,8.87015,7.07865,9.04245,7.7356,7.54645,7.30035,7.26375,6.99425,7.10705
20401,8.71815,7.754,7.7797,8.33675,8.587,9.0728,8.33215,8.5267,9.1451,9.5781,9.00995,8.45225,8.95535,8.80665,7.69775,8.99275,8.80875,9.4217,8.5794,9.2202,9.56865,7.71665,8.34145,8.60035,9.14415,8.79875,7.6203,8.76025,8.3371,8.27295,8.5651,8.35065,8.9269,8.3096,8.77725
20402,7.7579,7.7937,7.6688,6.8419,7.0905,6.97665,7.4776,7.4441,7.18415,7.45565,7.239,7.13975,6.8667,7.24805,7.89965,7.5509,7.6053,6.61975,7.4445,6.99935,7.11245,8.911,7.75415,6.90935,7.90465,7.24825,7.593,6.98075,7.89895,7.04405,7.38295,7.2746,7.1567,6.91735,6.94205
20408,8.49625,8.7857,7.25975,9.63515,8.83735,8.4644,8.80145,9.37985,8.7754,9.8731,9.08885,8.311,9.47895,9.12715,7.49575,9.04705,9.7454,8.69935,8.33595,9.87865,9.07715,7.4005,9.2371,8.06145,8.87315,8.7981,7.6988,8.37675,7.34025,8.724,8.27945,8.7423,8.2872,8.491,8.1453
20409,7.8915,8.4181,8.70905,8.12685,8.8311,8.20465,8.0428,7.81855,8.38435,8.05965,8.68565,8.0639,8.108,8.2485,8.1703,8.2157,7.726,8.0481,8.1448,8.10565,7.8593,7.8571,8.06235,8.106,7.629,8.0786,8.01045,8.39665,7.98835,8.0853,8.08015,7.71765,8.21935,9.2168,8.38155
20410,7.1878,7.84305,7.7082,8.68655,8.8097,8.2432,8.0699,8.1156,8.85805,8.9767,8.37395,8.34785,8.36115,8.65545,7.87705,8.82085,8.1629,8.65335,8.23945,8.8003,9.0237,6.843,7.72175,8.59455,7.67745,8.5146,7.9537,8.6006,7.3968,8.4823,8.334,8.45805,8.47615,8.74175,8.5955
20411,8.42895,8.5481,8.9241,8.54715,8.83415,8.52325,8.7318,8.49075,8.86045,8.42385,8.89515,8.45935,8.54995,8.47485,8.95655,8.64985,8.8818,8.8078,8.4743,8.8541,8.3509,7.96815,8.64535,8.63135,8.54185,8.4964,8.3978,8.5189,8.68875,8.7094,9.0882,9.02865,8.47425,9.32185,8.5835
20413,7.85145,7.6507,7.7139,6.9039,7.04395,6.8092,7.5651,7.62715,7.2227,7.4185,6.80365,7.22575,6.98455,7.31935,7.94775,7.36095,7.7598,7.4724,7.5868,6.9815,6.9306,8.84935,7.7756,6.7057,8.13055,7.1394,8.0894,6.8936,8.2091,7.04405,7.343,7.1795,7.2677,6.77235,6.84965
20415,7.61045,7.55755,7.6871,7.0351,7.09275,7.17985,7.65885,7.5859,7.33755,7.5151,7.10135,7.2524,7.03465,7.25555,7.9239,7.2697,7.37715,7.33835,7.66215,7.09455,7.1313,8.45525,7.9841,6.94385,7.7675,7.23565,8.10075,7.06905,8.0173,7.3886,7.2115,7.29645,7.26395,7.25405,7.1663
20418,7.9896,8.43075,8.6376,8.5016,7.9173,8.16565,8.65915,8.2508,7.94055,8.37755,7.90505,8.1012,8.058,8.87375,7.9353,8.074,8.2258,8.1705,8.22585,8.62665,8.7559,8.88485,9.04365,7.84595,8.70065,8.336,8.8944,8.4505,8.90695,8.2056,8.62965,8.11425,8.01425,7.79,8.2638
20420,11.2045,10.847,10.78,10.5205,11.5785,11.915,11.7195,12.0085,11.6765,11.9295,11.3615,12.2585,10.7885,12.054,12.4655,11.4445,11.917,11.627,11.987,10.3125,11.392,11.577,11.7795,12.699,12.0305,12.133,12.1605,12.624,11.5485,11.6665,12.395,11.165,12.2655,12.083,12.019
20421,8.62805,8.70785,7.8779,8.63975,8.35105,8.39595,8.39815,8.12685,8.85115,8.37185,8.35955,8.3348,8.45605,8.37555,8.82245,8.6681,8.36425,8.3211,9.07655,8.5982,8.15015,8.25,8.0886,8.3726,8.42825,8.7947,7.7592,8.21515,7.98535,8.41475,8.26535,8.32875,8.4231,8.98195,8.3955
