ID_REF,GSM1276660,GSM1276661,GSM1276662,GSM1276666,GSM1276667,GSM1276668
7893807,4.52352,4.62753,4.20294,4.29869,4.92171,5.5157
7893808,11.76881,11.76854,11.81405,11.72135,11.60454,11.8253
7893809,7.04178,7.24089,7.16809,7.49431,7.57947,7.44177
7893810,4.89108,5.81892,3.48952,3.73391,5.09713,4.61181
7893811,4.17748,3.94183,5.14596,5.16141,5.302,4.18433
7893812,5.18231,4.43442,4.58085,6.01905,5.88614,5.94847
7893813,5.697,5.71433,6.4189,5.73081,5.50568,5.60016
7893814,0.94709,1.8811,3.32983,1.61162,1.43854,2.45549
7893815,11.09795,10.91321,11.20355,10.86115,10.86379,10.72805
7893816,8.73476,8.95911,8.93411,10.54656,10.48779,10.71102
7893817,3.85553,3.33958,3.67168,3.22845,4.17956,3.86779
7893818,4.4949,5.33178,4.61562,4.97764,4.72407,5.49543
7893819,2.78917,3.15759,2.32621,3.48049,2.93643,2.55588
7893820,8.79571,8.71971,9.02356,9.77557,9.33834,9.5298
7893821,7.79826,7.85339,7.4388,6.40569,6.68379,6.5133
7893822,2.67193,4.04578,3.88822,3.96559,4.37239,3.92546
7893823,5.89251,5.98931,6.27199,6.13737,6.53247,5.76167
7893824,6.1138,5.93642,5.486,6.61657,6.53091,6.11547
7893825,5.37431,4.16958,4.4739,5.14956,4.39377,2.92243
7893826,2.10042,0.90088,1.18261,2.41066,2.38927,2.89749
7893827,7.27457,7.54531,7.81667,6.94939,7.17729,6.86308
7893828,3.61489,3.71097,3.86328,3.96543,3.9912,3.88514
7893829,1.94473,2.45838,2.14308,2.23314,2.99164,1.97901
7893830,4.09969,4.47236,3.93794,4.36407,3.52916,4.72852
7893831,5.02728,4.21338,5.09485,5.32836,5.16217,5.43066
7893832,2.65608,3.20138,2.93146,2.79633,2.02415,2.49809
7893833,8.82845,8.73455,8.97634,8.68145,8.71783,8.53712
7893834,6.25765,5.76916,5.9097,5.85547,5.96101,5.7627
7893835,6.27943,5.52582,6.58151,7.80369,7.38742,7.42477
7893836,7.3,7.16242,7.50628,8.29862,7.92717,7.80371
7893837,3.01658,4.01629,2.9971,3.18881,2.9357,2.75079
7893838,10.18287,10.12072,10.61771,10.87339,10.85375,10.70805
7893839,1.7147,1.9703,0.87466,1.40678,1.27308,0.71865
7893840,8.27621,8.30084,8.24506,8.16368,8.18639,8.41749
7893841,5.52589,5.74063,6.13898,6.47435,6.82861,6.5752
7893842,5.88237,5.7606,5.89246,6.2328,5.96917,5.07475
7893843,4.13563,2.58763,3.37807,3.73893,2.75442,2.17584
7893844,1.80957,1.4658,2.01571,1.62703,2.69153,1.02161
7893845,1.0946,1.15614,1.43567,1.29158,1.00121,0.95804
7893846,1.5,0.86471,0.49819,1.35389,0.58257,0.72019
7893847,4.47651,4.39656,5.65044,6.22361,5.38893,5.25791
7893848,4.97504,4.44342,4.53313,4.22579,4.53513,4.331
7893849,3.00728,2.97707,3.63117,4.23218,3.35884,2.62468
7893850,10.86657,10.59018,10.86868,10.03719,10.02343,9.93814
7893851,1.87995,2.0127,1.8179,2.20606,3.20253,2.45728
7893853,5.53453,5.94625,5.70617,6.38548,6.0043,6.10402
7893854,1.65717,1.51781,2.20492,2.62678,1.96513,1.96869
7893855,8.71275,8.78874,8.48014,8.3586,8.65365,8.79804
7893856,9.22186,9.05412,9.4083,9.14379,9.14867,9.08105
7893857,5.90555,5.85927,5.91345,6.66263,6.5074,6.43521
7893858,0.88456,1.07828,0.95041,0.96388,1.36267,0.92931
7893859,3.1759,2.76363,3.13835,2.89681,3.45565,3.85266
7893860,5.80923,5.23172,5.32948,5.06602,5.32894,5.33195
7893861,4.73768,4.19399,4.67106,5.45451,5.70501,4.96727
7893862,4.89108,5.23971,6.07695,4.79907,2.66285,3.52423
7893863,1.25369,0.85629,1.01795,0.70286,0.90018,0.71023
7893864,2.99595,2.51881,3.52215,2.70475,2.7305,2.77312
7893865,2.44334,2.01355,2.3937,1.62541,1.44663,1.96841
7893866,11.42338,11.40459,11.54566,11.67841,11.73935,11.49672
7893867,5.53804,5.79595,6.0905,5.23794,5.43708,5.0347
7893868,4.22563,3.90479,4.76431,4.06242,4.40799,4.12274
7893869,3.80093,4.38073,4.16887,4.68703,4.97184,4.17618
7893870,7.25871,6.91479,7.0519,6.55003,7.19713,7.14404
7893871,2.84859,3.44754,4.00156,3.65007,3.69981,3.3616
7893872,4.9551,5.67854,5.27661,6.30571,6.14442,6.33389
7893873,5.00109,3.78847,4.138,4.34355,3.66314,3.97325
7893874,3.52423,3.73945,3.4845,2.60253,3.88921,3.15072
7893875,6.22622,6.54575,6.36227,7.06864,7.06801,7.10906
7893876,6.21875,5.76208,6.01033,7.06076,6.86259,6.90411
7893877,2.526,3.36527,3.68381,3.33428,3.28807,3.19129
7893878,5.44843,5.59678,6.39252,6.05508,5.89839,6.02709
7893879,4.79177,5.45924,4.85793,4.90252,5.46032,3.6862
7893880,11.07699,10.93934,11.05137,10.78766,10.82875,10.67894
7893881,5.39341,5.50584,5.41031,5.27274,5.88115,5.05403
7893882,3.45932,3.21571,4.8851,3.52883,4.20176,3.93818
7893883,10.50553,10.49244,10.58333,9.74218,9.9591,9.7266
7893884,5.96559,5.3649,5.55414,6.52055,6.4505,6.37537
7893885,3.16495,1.8811,1.93163,0.50832,0.74842,1.69655
7893886,8.31178,8.4272,8.51853,7.75964,7.61638,7.80246
7893887,1.74734,2.19507,2.074,1.95642,2.18712,1.01781
7893888,7.26373,7.20749,7.37393,7.43962,7.46879,7.08858
7893889,6.24031,6.46296,6.70509,7.5434,7.49449,7.753
7893890,3.98589,4.54716,3.87146,4.60075,4.94588,4.86441
7893891,1.98645,2.62177,2.40352,2.04612,2.92039,2.61325
7893892,9.04964,9.10918,9.21329,9.0401,9.15319,9.20156
7893893,7.24677,6.99371,7.35318,7.66499,7.42548,7.5808
7893894,3.23436,3.44362,3.66533,1.90051,4.24953,2.75269
7893895,2.08431,1.55855,1.85357,1.50124,2.05679,1.86111
7893896,6.76787,6.47961,6.24165,6.61714,6.68198,6.32409
7893897,1.86724,1.38388,1.78719,1.4722,1.41047,1.39998
7893898,3.2099,3.20542,3.85706,3.28012,2.63637,3.21818
7893899,4.85523,3.55706,4.75367,4.96397,5.13909,5.01984
7893900,5.50566,5.01007,5.76701,6.09112,5.67957,6.06704
7893901,7.17536,7.45538,8.13217,8.55293,8.06835,8.15113
7893902,3.16807,2.28988,3.07522,1.91692,2.32765,1.80185
7893904,12.10707,12.02861,12.02279,11.49021,11.54701,11.32002
7893905,9.08107,9.38297,9.14527,9.24347,9.4431,9.68089
7893906,2.52383,3.78571,3.60788,3.81475,2.98797,4.08866
7893907,4.28589,4.38511,3.32983,4.19694,4.88295,3.11344
7893908,4.59383,3.41619,5.22205,5.88255,5.69132,5.58348
7893909,2.85431,3.27212,3.56821,2.99871,3.41091,2.30366
7893910,5.01466,5.92585,5.30197,5.20539,5.51026,5.72005
7893911,1.86207,2.51867,2.286,1.92998,2.20125,2.28167
7893912,2.16634,1.37286,1.93163,1.92391,2.27927,1.91327
7893913,9.16522,8.94483,8.86982,8.45361,8.39429,7.93665
7893914,7.76671,7.58362,7.76748,7.88541,8.20542,7.82266
7893915,2.32889,2.78357,2.3368,4.04805,3.99394,4.00691
7893916,6.00652,5.8738,5.9413,6.50322,6.74016,7.2193
7893917,1.73774,1.61572,1.06084,1.0315,1.08524,1.25974
7893918,5.37952,4.05167,5.05604,5.46368,5.76553,3.79694
7893919,7.71744,7.54662,7.38505,7.77165,7.32902,7.8266
7893920,4.58657,4.80207,4.03576,3.44921,4.16913,3.41152
7893921,7.34652,7.54843,7.63354,7.56247,7.66324,7.19359
7893922,6.7112,6.41865,6.85332,7.28003,7.27953,6.91094
7893923,11.58747,11.63303,11.77906,11.02692,11.23558,11.0805
7893924,4.28589,1.4005,2.48264,2.48264,4.34228,3.61611
7893925,4.85319,4.87709,4.80195,6.05482,5.22247,5.52419
7893926,10.53439,10.53507,10.32187,10.6333,10.68871,10.75832
7893927,3.41003,3.06679,3.35391,5.71435,5.49805,4.83066
7893928,8.75348,8.73207,8.83183,9.01639,8.88652,8.94061
7893929,7.40872,7.27218,7.39619,7.63155,8.24786,6.98723
7893930,4.63091,5.0735,4.38575,4.25231,3.99844,4.02498
7893931,1.69741,1.4141,1.21125,1.69684,1.7001,1.45422
7893932,3.08669,4.96141,5.19038,5.38839,4.83094,5.02799
7893933,7.5291,7.45375,7.42124,8.16528,8.09453,8.1157
7893934,3.92284,3.7052,4.48984,4.26199,4.77083,4.80899
7893935,0.99347,1.24383,0.95524,1.07674,0.62895,0.90558
7893936,4.65115,4.47432,4.60457,5.28838,5.71697,5.61254
7893937,7.91473,7.82866,8.24225,8.82852,8.54116,8.18222
7893938,5.19506,5.91517,6.03251,6.27385,6.20107,6.1667
7893939,8.47221,8.25613,8.15963,7.96469,8.14706,7.84371
7893940,2.86143,1.43868,1.61487,3.3054,2.80338,2.0333
7893941,6.90895,7.60355,7.18092,7.77696,6.95715,8.18704
7893942,5.12766,4.04751,4.35891,4.914,5.0163,4.27775
7893943,2.69248,3.00903,3.44712,3.09157,2.52137,3.06947
7893944,0.78647,0.78647,0.98705,0.73677,0.91558,0.4469
7893945,3.09954,2.2281,2.94408,2.87551,3.82504,2.62856
7893946,8.3194,8.22828,8.21189,8.3617,8.42435,8.61142
7893947,3.99799,4.44948,4.85633,3.98093,4.33203,4.19828
7893948,8.76801,8.6499,8.44131,8.54405,8.23864,8.63914
7893949,6.96766,7.1238,7.21524,7.8245,7.80722,7.75695
7893950,4.98412,3.39243,4.2472,5.11794,4.20579,4.38371
7893951,3.89083,3.13552,3.88757,2.56165,2.08858,2.89416
7893952,9.02219,8.43887,8.34732,8.78652,8.92226,8.24148
7893953,4.4569,4.42725,4.59908,4.49486,5.2092,4.39528
7893954,4.31774,4.73226,4.38434,4.64905,4.87856,4.98235
7893955,5.38767,5.15437,5.47347,4.41805,4.65175,3.64482
7893956,11.81339,11.63404,11.72784,11.57567,11.45533,11.47176
7893957,1.94816,2.26034,3.10421,2.99126,1.9047,3.69346
7893958,7.36278,7.2539,7.5999,7.76057,7.69998,7.89786
7893959,5.75209,5.76246,6.30694,7.32599,7.06196,7.05113
7893960,5.78437,5.01904,5.49236,6.80924,6.66106,6.34885
7893961,5.91505,5.2992,5.65188,6.29085,5.92704,6.11697
7893962,3.15646,2.97707,3.15822,3.50831,3.01399,2.9718
7893963,2.68765,1.64344,1.04702,1.31838,1.74999,1.52621
7893964,4.28058,4.29687,4.38188,5.22984,5.92236,4.77123
7893965,3.97628,3.65441,3.77121,3.19129,4.31757,2.98986
7893966,11.23628,11.30397,11.32316,10.93386,10.93852,11.08151
7893967,4.47048,4.07596,4.42775,4.05974,4.36792,4.40124
7893968,6.25379,6.43383,6.89788,6.49088,6.06359,5.87607
7893969,2.43443,1.59131,1.93187,3.27231,4.03554,3.21528
7893970,2.15246,4.23314,3.43873,3.841,3.44423,4.47618
7893971,2.40376,2.36504,2.33483,2.58434,3.14505,3.48893
7893972,8.8386,8.53004,9.0261,10.20171,10.02177,9.69035
7893973,10.0265,9.99898,10.07427,9.79829,10.0714,9.92316
7893974,3.62906,2.65345,2.93083,2.3268,3.42044,2.43886
7893975,1.01872,1.74687,0.77514,1.33893,1.21691,0.84773
7893976,3.57793,3.97552,3.56016,2.95903,3.44614,3.36709
7893977,1.84463,1.65831,2.00574,1.4808,1.32793,1.32832
7893978,2.63117,3.08069,2.32514,3.85865,3.72773,3.9077
7893979,8.20812,8.28377,7.98737,7.17204,7.10625,7.33288
7893980,2.30891,1.23019,2.29871,2.46404,1.75054,1.92699
7893981,6.94463,7.26614,7.45548,7.3981,7.56648,7.6422
7893982,1.79094,1.60933,1.56502,2.36931,2.24558,1.6008
7893983,3.11153,3.27569,3.52069,3.41641,3.9946,4.22373
7893984,3.41809,2.14775,2.64453,2.88198,2.31848,2.2744
7893985,4.30253,4.41446,4.46623,4.9483,5.01519,3.6858
7893986,4.82393,5.27302,5.20025,5.42012,4.90927,5.60043
7893987,3.20212,2.28626,2.03187,2.37752,2.05605,2.29581
7893988,0.95183,0.89558,0.9166,0.75053,0.87541,0.74783
7893989,6.11237,6.49528,6.3317,6.95836,6.95077,6.69482
7893990,2.45134,3.59553,4.02024,2.7656,3.68339,2.90153
7893991,8.77933,8.30433,8.52947,7.77102,7.83497,7.5716
7893992,5.59781,6.01776,5.74752,5.93244,6.00216,5.2263
7893993,10.56439,10.38621,10.45609,10.63701,10.92646,10.38909
7893994,2.73014,2.89677,1.70145,1.95562,2.50402,2.11741
7893995,2.4548,3.38101,2.15679,2.43455,2.75014,2.90608
7893996,2.10657,1.61162,2.98608,3.17674,3.12278,2.37471
7893997,6.20704,5.64174,5.96807,5.85962,5.76288,5.70283
7893998,6.41113,5.85599,5.97869,6.30187,6.57054,6.16247
7893999,2.7751,2.42909,1.64898,2.07338,1.35315,1.69655
7894000,11.17683,11.25731,11.47594,11.60811,11.481,11.43878
7894001,5.38166,4.95465,4.66237,4.28891,5.00777,3.76653
7894002,4.1951,3.13464,4.4055,4.0374,3.78259,3.79062
7894003,0.66473,0.91732,1.3112,1.3013,1.42636,1.13821
7894004,1.55153,1.85038,1.15468,1.58412,1.22084,1.17641
7894005,6.87391,6.56408,6.7942,7.92896,7.6924,7.99059
7894006,3.45755,3.60482,3.02836,3.7741,3.42282,3.86708
7894007,9.93783,9.79531,10.18974,10.66171,10.43767,10.34103
7894008,4.31767,4.71984,5.51401,5.59118,5.85233,5.6034
7894009,3.00617,2.87137,3.16471,3.48942,3.50664,3.64422
7894010,3.87531,3.38479,4.38049,4.27738,4.89208,3.76688
7894011,6.6995,6.0335,6.61361,7.24608,7.59773,7.00925
7894012,12.24637,12.19428,12.25102,12.30647,12.33879,12.40069
7894013,3.57194,3.96967,3.97488,4.84514,4.94447,4.60949
7894014,3.02053,3.03918,2.33251,3.11462,2.71157,2.40154
7894015,5.63227,6.29451,6.45145,6.28264,6.20279,6.48258
7894016,5.66339,6.20968,6.04692,6.48237,6.31882,5.99139
7894017,4.1116,3.8119,5.01855,4.75049,2.87342,3.7135
7894018,4.35359,5.26234,5.43795,4.26939,5.18407,3.95042
7894019,11.01944,11.11171,11.08276,10.97787,10.817,11.29001
7894020,4.31321,4.23775,4.5719,5.08451,4.73842,4.7288
7894021,2.03997,3.03441,2.60477,2.66875,2.75793,2.10723
7894022,2.05859,2.05657,2.07163,3.50373,3.8825,2.84468
7894023,1.54864,0.64036,0.99804,1.00135,1.92709,1.22419
7894024,1.73665,1.56074,0.96285,2.46062,2.68856,2.37865
7894025,3.98164,3.30489,3.38203,3.588,3.00485,3.26627
7894026,5.33104,5.38522,5.06229,4.48181,5.7402,4.873
7894027,6.04988,6.07396,6.11839,6.05135,6.12563,5.89502
7894028,4.82758,4.85,4.71646,5.08865,6.03021,5.6242
7894029,9.08438,9.29285,9.21716,9.40834,9.3561,9.54776
7894030,6.28583,5.26455,5.91333,5.67629,6.12023,4.54667
7894031,6.26406,6.77641,6.95336,6.44728,6.7028,6.66681
7894032,2.21132,2.2004,2.30576,2.58996,3.03567,2.64145
7894033,11.1042,10.92278,10.91213,10.55937,10.65329,10.81747
7894034,2.82733,4.04362,3.31755,2.82094,2.6404,2.64434
7894035,2.70486,1.68199,3.28293,2.25804,2.87093,2.00156
7894036,11.04039,10.82126,11.0459,11.41693,11.33968,11.25745
7894037,7.53008,7.54751,7.7629,8.33818,7.97441,7.88747
7894038,4.30192,3.31052,2.93698,5.40148,5.81604,5.11839
7894039,4.98625,4.78965,4.49146,5.83768,5.76435,5.40446
7894040,1.06748,1.75029,3.48292,2.55071,2.61252,1.75054
7894041,8.6595,8.69957,8.64714,8.27449,8.3515,8.31886
7894042,7.64195,7.50952,7.83334,7.5531,7.80316,7.14397
7894043,11.60628,11.41515,11.6066,11.72752,11.58345,11.45017
7894044,9.93754,9.73979,9.7036,10.6537,10.50163,10.36071
7894045,4.84565,4.68304,4.69205,5.84393,5.4304,4.80285
7894046,5.9292,5.96392,6.26066,6.76226,6.73122,6.26445
7894047,1.60317,2.47972,2.61435,3.47433,3.09028,2.28683
7894048,6.47923,6.40255,6.35162,7.09676,6.98189,7.18952
7894049,5.76127,6.01441,5.77688,5.89317,5.90042,5.89558
7894050,2.93299,3.08795,3.13857,3.49425,4.11499,2.71186
7894051,12.45147,12.34958,12.40578,11.77867,11.94281,11.77964
7894052,6.14706,6.1948,6.08364,5.56502,6.38639,5.68881
7894053,1.5998,1.44888,1.61248,1.80837,2.24805,1.09935
7894054,2.73553,0.98877,3.05246,2.48264,2.70452,2.7772
7894055,6.86445,6.5715,6.54261,7.6416,7.35289,7.49074
7894056,8.00709,8.32704,8.34569,8.90027,9.06538,8.6146
7894057,12.02046,11.93982,11.92537,11.72839,11.68276,11.85771
7894058,11.33634,11.09638,11.23075,11.70412,11.57313,11.63944
7894059,5.02753,4.26567,4.6028,5.07869,5.95126,4.81321
7894060,4.38293,5.21153,4.13231,4.68957,5.23598,4.92431
7894061,9.27198,8.9772,9.00543,9.17848,9.32173,8.91962
7894062,7.74327,7.43817,7.90587,8.57795,8.05767,8.32591
7894063,6.52153,6.69161,6.9269,7.13005,7.31038,7.06231
7894064,4.54738,4.32239,4.09214,4.1639,4.95799,4.32901
7894065,5.67666,4.6395,5.26882,5.25238,4.96403,5.00322
7894066,2.31261,3.17189,3.08924,3.81702,2.36984,2.89019
7894067,7.12952,6.76297,6.65723,5.63922,6.55298,6.21282
7894068,8.70872,8.66674,8.92664,8.63362,8.4153,8.92829
7894069,3.69786,1.89819,1.93163,2.68753,3.08191,2.26654
7894070,10.49265,10.30819,10.46806,10.15078,9.89456,9.90502
7894071,2.28943,2.54099,2.6083,2.25001,2.62069,1.62206
7894072,10.17971,10.32039,10.23025,9.53845,9.80225,9.51436
7894073,5.08398,4.84504,5.18314,4.39381,4.27791,5.06027
7894074,10.72134,10.75734,10.73894,11.02925,10.84858,10.78232
7894075,4.46876,4.79393,4.23304,3.35618,3.80321,4.05286
7894076,9.89076,9.69993,9.73845,8.80435,9.09521,8.62315
7894077,2.5746,2.11277,2.46197,3.53201,2.99429,2.67275
7894078,6.04685,5.64247,5.98506,6.11852,5.69886,6.21563
7894079,2.13646,2.1908,1.65453,3.16078,2.6477,1.51219
7894080,4.60682,4.77518,4.62276,4.71353,4.68267,4.57547
7894081,4.986,4.51765,5.02011,4.76713,4.53484,4.35442
7894082,2.42922,3.49223,3.3364,2.94726,2.63013,3.30925
7894083,11.23652,11.21739,11.19178,10.6414,10.55059,10.66866
7894084,3.10905,2.18233,2.72659,2.22805,2.55641,1.69624
7894085,6.50031,6.95212,6.53392,7.11257,6.84884,6.67291
7894086,11.36549,11.34819,11.22156,10.57601,10.61827,10.36308
7894087,8.21592,8.3774,8.89261,9.63308,8.94024,9.36945
7894088,6.47073,6.83187,6.82849,6.87587,7.29379,7.48227
7894089,5.93794,5.29148,5.39335,6.32818,6.50306,5.97967
7894090,1.94878,2.19441,1.76852,3.03918,3.47692,3.5172
7894091,2.87465,3.27293,3.32717,3.94347,4.40946,2.70109
7894092,5.19736,4.58557,5.20752,5.91675,5.90308,5.50737
7894093,2.30408,1.98609,2.60166,3.07716,3.42649,1.6978
7894094,4.96142,4.61504,4.92042,4.43514,4.30383,4.3651
7894095,2.73742,3.14291,3.17101,2.52615,2.96133,2.72241
7894096,3.20038,3.09561,3.22605,3.24316,1.86273,2.70085
7894097,5.08417,4.94875,5.05098,5.65934,4.7836,5.79139
7894098,12.24725,12.24156,12.16215,12.33327,12.28989,12.37882
7894099,3.01569,1.26642,1.87224,1.12016,1.40879,1.12926
7894100,11.51582,11.01998,11.33108,11.39208,11.23179,11.14868
7894101,3.30172,3.34883,3.34169,4.19236,2.86299,3.35669
7894102,8.26586,8.04668,8.12225,8.97815,9.0347,8.76302
7894103,6.41549,6.17875,6.34684,5.5041,5.86694,5.06583
7894104,8.99183,9.17404,9.06541,8.57038,8.44839,8.68333
7894105,2.80829,2.48328,2.7616,2.60407,2.06475,1.76347
7894106,6.16496,5.89755,5.89425,6.11889,6.10702,5.8872
7894107,10.6668,10.66114,10.76244,10.39323,10.57534,10.16899
7894108,3.61883,3.9085,3.20452,3.54443,4.23555,3.69022
7894109,4.79051,3.4747,3.91463,4.47694,4.99889,4.54911
7894110,11.36578,11.30346,11.41948,11.02255,11.20181,10.72558
7894111,3.33932,3.95806,4.63503,4.44309,4.00351,4.50773
7894112,4.91927,4.14358,4.23839,3.98197,4.82368,4.29003
7894113,2.27668,1.05162,1.87363,1.89519,2.66413,1.65
7894114,11.86349,11.87407,11.94289,11.28459,11.20307,11.07043
7894115,8.13675,8.03706,8.08119,7.74647,8.0704,8.24711
7894116,6.5498,6.59266,6.70655,6.56675,6.92873,6.41212
7894117,5.14535,5.539,5.34008,7.04264,6.35187,7.01502
7894118,8.88377,8.58019,8.52272,8.01967,8.14191,7.7635
7894119,7.59729,7.8291,8.04246,7.64663,7.52232,7.70915
7894120,4.94217,4.26828,4.84329,4.49468,4.24064,4.38908
7894121,6.15917,5.48829,6.04127,6.63605,6.72032,6.39123
7894122,11.429,11.41206,11.57859,11.9016,11.71553,11.80224
7894123,1.48016,1.1738,2.9372,1.88837,1.84777,1.81821
7894124,5.77621,5.91393,5.29312,5.86973,5.91176,5.21181
7894125,11.28181,11.08799,11.097,10.99095,10.94384,10.80516
7894126,6.8997,6.82057,6.97354,7.6474,7.19063,7.26667
7894128,4.56676,5.15221,5.65422,5.43333,5.41117,4.96492
7894129,5.16016,5.54084,5.94671,6.11562,5.95275,5.233
7894130,2.27144,2.53037,3.6652,3.33456,4.14841,3.00432
7894131,7.82519,7.88264,7.89625,8.04025,8.12917,7.98467
7894132,7.64645,7.96791,7.90959,8.09677,7.74054,8.20816
7894133,1.45002,1.65491,1.12717,1.76215,1.7047,1.74349
7894134,8.99456,9.19812,9.16467,8.98066,9.1589,9.2674
7894135,9.41656,9.23188,9.43177,10.0643,9.94953,10.08627
7894136,9.19611,9.21349,9.20449,8.9124,9.14724,9.21477
7894137,1.80957,2.0618,1.95299,1.99094,2.6224,1.26063
7894138,6.1662,6.15716,6.09052,6.2846,6.16166,6.48105
7894139,2.91707,1.44841,1.86553,1.75237,1.56405,2.29606
7894140,2.77526,2.77719,3.94682,3.27239,3.70801,3.77666
7894141,3.87362,4.66885,4.48423,4.92307,5.50808,4.68806
7894142,2.91324,4.57979,4.70443,4.91895,5.51576,4.60008
7894143,1.4558,0.80207,0.58934,1.30706,1.53098,1.05179
7894144,2.48304,3.29624,3.97394,2.86039,3.67139,3.78098
7894145,8.97337,9.078,9.44248,10.03889,9.72903,9.80613
7894146,8.06511,7.73157,7.64661,8.1399,7.95659,8.02278
7894147,3.5434,3.53993,3.41418,3.55175,2.66396,3.08329
7894148,7.47893,7.70994,7.67421,8.32089,7.56744,8.30224
7894149,3.26479,2.11277,2.18344,3.1718,2.71456,2.5922
7894150,1.4671,0.60752,1.14768,0.61622,0.74842,0.95804
7894151,2.97673,3.34448,3.09055,4.34748,4.28954,4.54206
7894152,3.92541,3.93527,4.06606,4.81154,4.73211,4.31689
7894153,5.65079,4.97359,5.57761,6.43334,6.69532,6.2834
7894154,4.66028,4.48464,4.3026,4.36721,4.43609,3.9276
7894155,6.03382,6.44463,6.02264,6.31148,6.40907,6.48528
7894156,4.72357,4.15433,4.25819,5.9991,5.67126,5.58029
7894157,1.6704,1.57941,2.24787,2.98608,3.55939,2.3534
7894158,7.32472,7.56774,7.41681,7.0489,6.61637,6.99213
7894159,5.28713,5.45425,5.4858,6.89226,6.41669,6.65051
7894160,7.36686,8.05652,7.9288,8.72927,8.38852,8.9479
7894161,7.22834,7.51183,6.89106,7.15509,7.01622,7.20173
7894162,1.91644,1.4858,1.57601,2.91616,2.1433,2.49052
7894163,5.29222,4.472,4.96359,5.29331,5.55485,4.36643
7894165,6.78812,6.00298,6.6726,6.11902,6.35134,5.31115
7894166,1.96541,1.62651,2.04575,1.37411,0.8974,1.23908
7894167,5.25382,5.39437,5.45065,5.49601,5.59943,5.30538
7894168,3.01952,3.44654,3.09073,3.91588,4.06945,3.58918
7894169,2.03179,3.73391,2.30363,3.36896,3.36863,2.91644
7894170,3.88878,3.62752,3.45006,4.77781,4.39161,3.75217
7894171,9.95634,9.69625,9.86671,9.43823,9.60988,8.79177
7894172,3.56438,3.08653,3.60004,4.39212,3.50956,3.46726
7894173,4.36588,4.34384,3.92341,5.35646,4.09742,4.72549
7894174,5.37607,5.57268,5.06798,5.08283,5.6399,5.1135
7894175,1.22978,1.12853,1.14768,1.43047,1.36084,0.99882
7894176,6.51268,6.48072,6.9793,6.1356,6.2884,5.91187
7894177,3.56856,3.7322,4.10705,3.8133,3.56826,3.533
7894178,4.96656,4.93085,5.28052,4.54057,4.80111,4.66672
7894179,3.33622,3.75568,3.35659,3.96328,3.55807,3.68368
7894180,4.98197,4.87289,4.86612,4.76726,5.4264,5.09778
7894181,6.42313,5.86519,6.8157,7.40041,7.01965,7.18627
7894182,4.68852,3.71324,4.99828,5.08668,5.29182,3.20757
7894183,6.13691,6.29041,5.77333,6.32984,6.54771,5.99125
7894184,5.72446,5.7629,5.75955,6.72936,6.65013,6.51292
7894185,10.68746,10.64831,10.58869,10.58131,10.68198,10.64602
7894186,10.84235,10.80108,10.8495,10.13435,10.04865,9.905
7894187,3.37153,3.33463,2.98728,1.94319,3.9661,3.27118
7894188,7.55313,7.58726,7.71739,9.60937,9.79641,9.78305
7894189,7.20908,7.00255,7.16784,8.15774,7.77521,8.2939
7894190,2.055,2.03295,1.55647,2.96883,2.17543,1.84864
